activity_date,gross_revenue_usd,refunds_usd,net_revenue_usd,shipped_revenue_usd,revenue_to_ship_gap_usd,ending_backlog_revenue_usd,orders,units_sold,units_shipped,average_order_value_usd,total_marketing_spend_usd,paid_search_spend_usd,paid_social_spend_usd,retargeting_spend_usd,email_spend_usd,marketing_efficiency_ratio,marketing_attributed_orders,affiliate_revenue_usd,affiliate_commission_usd,affiliate_orders,affiliate_revenue_share,net_revenue_yoy_pct,stockout_rate,event_name
2026-04-02,7847.95,324.78,7523.17,7523.17,0.00,0.00,84,112,106,93.43,1146.44,532.47,395.35,169.84,48.78,6.8455,55,1566.42,192.36,16,0.1996,15.73,0.0180,none
2026-04-03,8087.23,272.42,7814.80,7814.80,0.00,0.00,87,112,111,92.96,1120.63,529.62,355.17,188.66,47.18,7.2167,55,1653.71,204.58,17,0.2045,13.23,0.0180,none
2026-04-04,8091.32,276.67,7814.65,6465.89,1348.76,1348.76,91,121,95,88.92,1110.98,482.19,406.25,169.98,52.56,7.2830,57,1422.93,174.65,15,0.1759,11.72,0.0180,none
2026-04-05,7421.78,275.50,7146.28,4938.80,2207.48,3556.25,81,106,71,91.63,1070.76,478.51,366.18,178.03,48.04,6.9313,54,1457.56,179.57,15,0.1964,-6.09,0.0180,none
2026-04-06,6900.22,263.97,6636.26,10192.50,-3556.24,0.00,73,93,142,94.52,1114.30,509.97,366.49,192.29,45.55,6.1924,55,1483.90,184.37,16,0.2151,2.13,0.0180,none
2026-04-07,7430.30,319.26,7111.04,7111.04,0.00,0.00,85,110,106,87.42,1077.97,479.23,380.44,170.42,47.88,6.8929,54,1687.70,209.23,17,0.2271,15.35,0.0180,none
2026-04-08,7621.38,302.39,7318.99,7318.99,0.00,0.00,87,116,109,87.60,1078.98,460.33,384.73,188.09,45.83,7.0635,55,1559.72,191.47,16,0.2047,20.33,0.0180,none
2026-04-09,7442.94,328.37,7114.57,7114.57,0.00,0.00,81,106,102,91.89,1082.64,474.95,380.32,179.48,47.89,6.8748,53,1510.79,185.83,16,0.2030,9.25,0.0180,none
2026-04-10,7940.54,289.16,7651.38,7651.38,0.00,0.00,89,118,112,89.22,1097.46,492.79,389.34,164.23,51.10,7.2354,55,1640.60,203.31,17,0.2066,15.80,0.0180,none
2026-04-11,8336.12,251.85,8084.27,6476.98,1607.29,1607.30,93,125,95,89.64,1100.49,494.60,367.43,187.94,50.52,7.5749,56,1504.65,186.85,16,0.1805,17.95,0.0180,none
2026-04-12,7286.93,296.81,6990.12,4947.26,2042.86,3650.15,80,107,71,91.09,1070.54,464.00,390.44,165.76,50.34,6.8068,55,1555.05,191.46,16,0.2134,0.74,0.0180,none
2026-04-13,6755.26,271.01,6484.25,10134.40,-3650.15,0.00,72,95,141,93.82,1051.66,464.03,365.06,171.13,51.44,6.4234,55,1529.56,187.67,16,0.2264,-1.59,0.0180,none
2026-04-14,8082.56,290.76,7791.80,7791.80,0.00,0.00,91,117,115,88.82,1221.30,518.56,433.70,216.27,52.77,6.6180,66,1751.30,214.36,18,0.2167,18.66,0.0360,monthly_promotion
2026-04-15,8111.77,297.92,7813.85,7813.85,0.00,0.00,91,120,114,89.14,1238.69,542.94,440.16,206.46,49.13,6.5487,68,1734.52,213.64,18,0.2138,12.60,0.0360,monthly_promotion
2026-04-16,8457.48,322.61,8134.87,8134.87,0.00,0.00,96,124,121,88.10,1207.48,551.54,423.74,183.62,48.58,7.0042,64,1677.82,205.89,18,0.1984,13.98,0.0360,monthly_promotion
2026-04-17,7879.94,293.46,7586.47,7586.47,0.00,0.00,85,111,107,92.71,1065.78,503.56,342.92,173.12,46.18,7.3936,50,1655.17,205.08,17,0.2100,14.40,0.0180,none
2026-04-18,8175.51,274.15,7901.35,6488.06,1413.29,1413.29,89,117,92,91.86,1067.30,497.67,345.95,179.29,44.39,7.6600,51,1505.66,187.32,15,0.1842,10.64,0.0180,none
2026-04-19,7194.12,328.25,6865.87,4955.73,1910.14,3323.43,80,106,73,89.93,1068.31,449.26,384.62,188.03,46.40,6.7341,53,1553.08,192.80,16,0.2159,-3.30,0.0180,none
2026-04-20,6658.91,313.46,6345.45,9668.88,-3323.43,0.00,73,96,138,91.22,1069.30,478.07,371.74,175.09,44.40,6.2274,52,1552.51,191.11,16,0.2331,5.06,0.0180,none
2026-04-21,6773.36,335.44,6437.92,6437.92,0.00,0.00,74,96,93,91.53,1055.94,461.15,373.42,174.68,46.69,6.4145,51,1426.29,177.43,15,0.2106,8.06,0.0180,none
2026-04-22,7041.71,296.65,6745.06,6745.06,0.00,0.00,78,101,98,90.28,1060.04,481.12,350.42,179.79,48.71,6.6429,53,1433.40,175.96,15,0.2036,8.03,0.0180,none
2026-04-23,7518.87,315.94,7202.93,7202.93,0.00,0.00,84,111,106,89.51,1098.43,507.94,364.15,177.48,48.86,6.8451,55,1436.18,176.40,15,0.1910,16.93,0.0180,none
2026-04-24,7959.69,263.15,7696.54,7696.54,0.00,0.00,85,112,107,93.64,1080.37,485.25,373.99,172.28,48.85,7.3676,54,1627.73,202.48,17,0.2045,20.04,0.0180,none
2026-04-25,8232.92,252.36,7980.55,6499.15,1481.40,1481.40,89,118,92,92.50,1068.36,471.15,386.63,164.00,46.58,7.7061,52,1530.62,190.12,16,0.1859,19.14,0.0180,none
2026-04-26,7049.77,237.82,6811.95,4964.20,1847.75,3329.15,75,99,69,94.00,1068.39,462.02,386.18,172.89,47.30,6.5985,52,1472.00,183.76,15,0.2088,-4.38,0.0180,none
2026-04-27,6740.60,252.95,6487.64,9816.79,-3329.15,0.00,74,99,142,91.09,1081.84,493.92,353.84,184.92,49.16,6.2307,55,1591.97,199.77,16,0.2362,3.47,0.0180,none
2026-04-28,6949.75,301.68,6648.07,6648.07,0.00,0.00,77,101,97,90.26,1045.00,452.60,387.29,161.51,43.60,6.6505,53,1526.60,188.19,16,0.2197,17.13,0.0180,none
2026-04-29,7442.83,298.16,7144.67,7144.67,0.00,0.00,81,105,102,91.89,1092.93,494.95,367.34,185.00,45.64,6.8100,52,1546.29,190.63,16,0.2078,17.57,0.0180,none
2026-04-30,7519.94,332.53,7187.41,7187.41,0.00,0.00,82,109,103,91.71,1068.53,471.43,387.34,164.85,44.91,7.0376,52,1451.75,179.25,15,0.1931,11.45,0.0180,none
2026-05-01,7936.85,288.52,7648.33,7648.33,0.00,0.00,87,113,110,91.23,1075.88,476.88,380.23,174.96,43.81,7.3771,52,1437.75,177.42,15,0.1811,21.80,0.0180,none
2026-05-02,8233.35,265.86,7967.49,6510.24,1457.25,1457.25,92,120,96,89.49,1044.90,498.27,330.43,169.33,46.87,7.8796,52,1686.68,209.05,17,0.2049,16.91,0.0180,none
2026-05-03,6920.77,250.00,6670.77,4972.67,1698.10,3155.35,77,103,72,89.88,1042.54,466.80,348.30,179.56,47.88,6.6384,53,1430.86,176.70,15,0.2067,-8.07,0.0180,none
2026-05-04,6437.63,284.80,6152.83,9308.18,-3155.35,0.00,69,89,130,93.30,1038.86,494.83,332.43,165.06,46.54,6.1968,52,1440.12,177.69,15,0.2237,0.27,0.0180,none
2026-05-05,6694.05,306.88,6387.17,6387.17,0.00,0.00,74,95,92,90.46,1093.40,507.53,360.68,178.28,46.91,6.1222,56,1387.11,171.19,14,0.2072,14.15,0.0180,none
2026-05-06,7297.07,320.77,6976.30,6976.30,0.00,0.00,81,104,102,90.09,1051.45,484.71,355.04,169.27,42.43,6.9400,50,1515.69,186.76,16,0.2077,15.21,0.0180,none
2026-05-07,7552.35,306.87,7245.48,7245.48,0.00,0.00,84,108,106,89.91,1054.09,481.28,342.31,181.18,49.32,7.1648,54,1622.43,201.04,17,0.2148,14.69,0.0180,none
2026-05-08,7936.02,269.44,7666.58,7666.58,0.00,0.00,86,111,109,92.28,1085.22,499.05,375.50,167.72,42.95,7.3128,52,1432.06,176.31,15,0.1805,20.52,0.0180,none
2026-05-09,8094.49,234.92,7859.57,6521.33,1338.24,1338.25,87,112,92,93.04,1045.14,487.57,345.17,167.10,45.30,7.7449,51,1430.09,179.78,15,0.1767,12.70,0.0180,none
2026-05-10,7010.98,248.44,6762.54,4981.13,1781.41,3119.66,77,101,71,91.05,1069.48,464.06,377.97,181.99,45.46,6.5555,53,1482.30,184.41,15,0.2114,-1.87,0.0180,none
2026-05-11,6518.41,259.11,6259.30,9378.96,-3119.66,0.00,74,96,140,88.09,1058.37,476.07,374.74,164.53,43.03,6.1589,51,1410.50,173.50,15,0.2164,2.73,0.0180,none
2026-05-12,6754.05,275.03,6479.03,6479.03,0.00,0.00,76,100,96,88.87,1013.60,463.58,337.36,167.62,45.04,6.6634,51,1480.18,184.14,15,0.2192,20.36,0.0180,none
2026-05-13,7144.17,306.59,6837.57,6837.57,0.00,0.00,79,106,98,90.43,1038.96,470.18,349.68,172.37,46.73,6.8763,52,1358.46,166.14,14,0.1901,14.45,0.0180,none
2026-05-14,8139.08,298.26,7840.82,7840.82,0.00,0.00,89,119,112,91.45,1176.50,509.96,420.22,196.48,49.84,6.9180,65,1612.50,196.55,17,0.1981,12.73,0.0360,monthly_promotion
2026-05-15,8514.23,278.31,8235.92,8235.92,0.00,0.00,93,119,118,91.55,1158.95,524.57,404.18,180.83,49.37,7.3465,65,1689.79,209.38,17,0.1985,16.36,0.0360,monthly_promotion
2026-05-16,8723.78,267.40,8456.39,6532.42,1923.97,1923.97,96,127,94,90.87,1190.59,570.78,384.31,186.26,49.24,7.3273,65,1655.42,205.60,17,0.1898,11.80,0.0360,monthly_promotion
2026-05-17,7017.71,268.52,6749.19,4989.60,1759.59,3683.56,75,97,70,93.57,1010.70,435.61,354.02,173.06,48.01,6.9434,53,1333.10,165.96,14,0.1900,0.20,0.0180,none
2026-05-18,6413.34,253.60,6159.74,9843.30,-3683.56,0.00,72,94,145,89.07,1015.79,450.07,359.49,158.73,47.50,6.3136,53,1445.26,181.80,15,0.2254,1.66,0.0180,none
2026-05-19,6718.01,298.54,6419.47,6419.47,0.00,0.00,74,96,93,90.78,1018.19,441.54,374.39,154.81,47.45,6.5980,50,1486.82,184.93,15,0.2213,11.44,0.0180,none
2026-05-20,7224.19,339.45,6884.74,6884.74,0.00,0.00,81,107,101,89.19,1024.45,459.94,341.05,178.82,44.64,7.0518,51,1471.28,182.98,15,0.2037,18.48,0.0180,none
2026-05-21,7322.32,308.98,7013.34,7013.34,0.00,0.00,83,111,104,88.22,1032.72,477.10,350.37,157.19,48.06,7.0903,50,1346.12,168.67,14,0.1838,16.21,0.0180,none
2026-05-22,7472.23,254.31,7217.92,7217.92,0.00,0.00,80,106,102,93.40,1010.31,439.14,371.63,157.06,42.48,7.3960,48,1373.69,168.74,14,0.1838,16.08,0.0180,none
2026-05-23,7824.96,225.60,7599.36,6543.50,1055.86,1055.86,84,112,92,93.15,1023.59,453.75,340.88,180.74,48.22,7.6446,51,1448.52,179.89,15,0.1851,14.52,0.0180,none
2026-05-24,7193.18,235.91,6957.27,4998.07,1959.20,3015.06,77,102,70,93.42,1085.30,486.27,376.52,179.50,43.01,6.6278,54,1554.64,191.08,16,0.2161,1.17,0.0180,none
2026-05-25,6397.38,294.45,6102.94,9118.00,-3015.06,0.00,70,93,130,91.39,1039.88,473.47,347.19,177.01,42.21,6.1520,51,1306.49,163.06,14,0.2042,0.46,0.0180,none
2026-05-26,6708.55,261.38,6447.17,6447.17,0.00,0.00,73,97,91,91.90,987.10,438.69,339.18,163.51,45.72,6.7962,50,1434.54,180.55,15,0.2138,12.56,0.0180,none
2026-05-27,6866.08,271.44,6594.64,6594.64,0.00,0.00,76,98,95,90.34,1049.44,500.79,329.37,170.24,49.04,6.5426,52,1352.68,168.82,14,0.1970,14.56,0.0180,none
2026-05-28,7262.90,288.99,6973.91,6973.91,0.00,0.00,80,107,101,90.79,1021.85,465.21,344.18,167.71,44.75,7.1076,51,1433.95,178.03,15,0.1974,14.14,0.0180,none
2026-05-29,7340.24,286.97,7053.28,7053.28,0.00,0.00,82,107,103,89.52,1000.53,448.43,335.30,174.54,42.26,7.3364,51,1363.26,170.57,14,0.1857,9.28,0.0180,none
2026-05-30,7776.62,230.96,7545.66,6554.59,991.07,991.07,83,111,92,93.69,1032.96,495.39,332.38,161.19,44.00,7.5285,50,1504.38,186.86,16,0.1934,12.64,0.0180,none
2026-05-31,6886.70,241.20,6645.51,5006.53,1638.98,2630.04,77,103,74,89.44,1039.09,500.42,325.67,165.81,47.19,6.6276,53,1416.89,174.26,15,0.2057,-4.50,0.0180,none
2026-06-01,6470.32,254.21,6216.11,8846.15,-2630.04,0.00,72,93,129,89.87,1029.78,488.25,326.57,167.16,47.80,6.2832,52,1262.50,156.57,13,0.1951,1.17,0.0180,none
2026-06-02,6756.15,257.45,6498.70,6498.70,0.00,0.00,77,103,97,87.74,1015.59,457.30,336.89,175.13,46.27,6.6524,51,1575.53,197.64,16,0.2332,16.69,0.0180,none
2026-06-03,6984.69,257.85,6726.84,6726.84,0.00,0.00,77,100,97,90.71,1070.83,491.50,372.39,163.05,43.89,6.5227,52,1444.57,177.85,15,0.2068,14.25,0.0180,none
2026-06-04,7027.38,303.39,6724.00,6724.00,0.00,0.00,75,99,95,93.70,1047.79,499.12,336.60,164.63,47.44,6.7069,53,1347.93,168.08,14,0.1918,9.47,0.0180,none
2026-06-05,7746.77,270.13,7476.64,7476.64,0.00,0.00,84,109,106,92.22,1029.79,448.70,368.11,164.80,48.18,7.5227,53,1424.80,174.91,15,0.1839,17.37,0.0180,none
2026-06-06,7753.33,256.81,7496.52,6565.68,930.84,930.84,86,113,95,90.16,1031.12,474.65,331.98,180.57,43.92,7.5193,51,1426.02,178.89,15,0.1839,14.75,0.0180,none
2026-06-07,6986.24,246.82,6739.42,5015.00,1724.42,2655.26,78,103,74,89.57,1041.60,483.05,345.08,169.89,43.58,6.7072,50,1544.48,190.66,16,0.2211,-0.87,0.0180,none
2026-06-08,6650.44,275.47,6374.98,9030.24,-2655.26,0.00,75,99,134,88.67,1006.68,447.26,346.03,165.77,47.62,6.6063,52,1549.60,192.51,16,0.2330,0.28,0.0180,none
2026-06-09,6932.99,266.83,6666.16,6666.16,0.00,0.00,77,102,97,90.04,1016.41,460.65,348.05,161.71,46.00,6.8211,52,1638.65,202.31,17,0.2364,14.27,0.0180,none
2026-06-10,7320.50,289.58,7030.93,7030.93,0.00,0.00,78,104,98,93.85,1031.20,456.10,352.40,174.15,48.55,7.0990,54,1550.44,190.48,16,0.2118,19.06,0.0180,none
2026-06-11,7427.18,278.47,7148.71,7148.71,0.00,0.00,80,103,101,92.84,1052.02,448.57,380.09,178.26,45.10,7.0599,54,1520.48,187.30,16,0.2047,13.08,0.0180,none
2026-06-12,7826.48,266.62,7559.86,7559.86,0.00,0.00,87,113,110,89.96,1047.91,481.25,337.18,183.23,46.25,7.4687,52,1527.62,189.29,16,0.1952,18.67,0.0180,none
2026-06-13,8065.78,270.77,7795.01,6576.77,1218.24,1218.24,88,115,94,91.66,1094.44,505.47,360.87,181.67,46.43,7.3698,52,1411.51,174.24,15,0.1750,17.18,0.0180,none
2026-06-14,7935.85,259.03,7676.82,5023.47,2653.35,3871.59,85,112,70,93.36,1172.55,520.74,401.78,198.03,52.00,6.7680,64,1636.58,199.33,17,0.2062,-3.07,0.0360,monthly_promotion
2026-06-15,7486.33,270.66,7215.68,11087.27,-3871.59,0.00,82,107,159,91.30,1240.04,571.94,414.66,201.17,52.27,6.0372,67,1643.60,204.04,17,0.2195,0.48,0.0360,monthly_promotion
2026-06-16,7690.99,282.23,7408.77,7408.77,0.00,0.00,87,111,110,88.40,1165.60,498.24,408.56,208.68,50.12,6.5983,64,1639.03,203.60,17,0.2131,17.06,0.0360,monthly_promotion
2026-06-17,7172.81,316.33,6856.49,6856.49,0.00,0.00,80,105,100,89.66,1005.53,437.92,363.86,160.95,42.80,7.1334,48,1449.42,180.11,15,0.2021,17.26,0.0180,none
2026-06-18,7241.74,284.53,6957.21,6957.21,0.00,0.00,79,102,99,91.67,1019.38,446.90,353.77,172.52,46.19,7.1041,53,1384.58,172.97,14,0.1912,9.06,0.0180,none
2026-06-19,7873.69,294.36,7579.33,7579.33,0.00,0.00,89,119,112,88.47,1031.24,449.49,351.50,183.85,46.40,7.6352,51,1454.00,179.10,15,0.1847,20.65,0.0180,none
2026-06-20,7738.94,282.57,7456.37,6587.86,868.51,868.51,87,113,97,88.95,1050.83,457.03,387.01,159.68,47.11,7.3646,52,1336.40,167.03,14,0.1727,7.71,0.0180,none
2026-06-21,7301.13,304.96,6996.18,5031.94,1964.24,2832.75,83,110,75,87.97,1070.69,493.80,352.96,174.73,49.20,6.8191,53,1458.65,180.15,15,0.1998,-3.81,0.0180,none
2026-06-22,6726.26,284.34,6441.92,9274.67,-2832.75,0.00,72,93,130,93.42,1052.77,501.06,333.72,168.01,49.98,6.3891,55,1551.42,194.59,16,0.2307,4.14,0.0180,none
2026-06-23,7088.92,259.43,6829.49,6829.49,0.00,0.00,78,105,99,90.88,1053.30,456.90,370.75,178.81,46.84,6.7302,53,1513.84,185.98,16,0.2136,18.92,0.0180,none
2026-06-24,7434.59,296.82,7137.77,7137.77,0.00,0.00,81,104,102,91.79,1050.15,496.91,334.99,171.20,47.05,7.0796,51,1655.08,205.06,17,0.2226,20.10,0.0180,none
2026-06-25,7630.72,273.40,7357.32,7357.32,0.00,0.00,84,113,106,90.84,1093.42,513.85,367.34,166.12,46.11,6.9788,53,1533.31,188.75,16,0.2009,19.52,0.0180,none
2026-06-26,7822.11,283.23,7538.88,7538.88,0.00,0.00,85,111,107,92.02,1043.54,451.20,368.62,175.84,47.88,7.4957,54,1421.09,176.38,15,0.1817,19.32,0.0180,none
2026-06-27,8070.64,242.03,7828.61,6598.94,1229.67,1229.67,89,115,95,90.68,1084.88,508.34,350.04,178.22,48.28,7.4392,55,1532.64,188.75,16,0.1899,11.57,0.0180,none
2026-06-28,7155.00,287.74,6867.26,5040.40,1826.86,3056.52,80,107,74,89.44,1071.17,516.07,341.68,167.98,45.44,6.6796,51,1421.86,174.60,15,0.1987,-3.52,0.0180,none
2026-06-29,6779.50,304.76,6474.75,9531.27,-3056.52,0.00,75,97,137,90.39,1040.36,486.92,342.64,162.78,48.02,6.5165,54,1563.37,191.73,16,0.2306,-1.40,0.0180,none
2026-06-30,6939.36,284.58,6654.78,6654.78,0.00,0.00,76,101,96,91.31,1040.91,457.04,373.72,162.10,48.05,6.6666,52,1509.78,185.65,16,0.2176,15.40,0.0180,none
2026-07-01,8806.56,287.67,8518.89,8518.89,0.00,0.00,97,125,123,90.79,1241.28,564.85,416.07,208.45,51.91,7.0947,73,1722.22,211.74,18,0.1956,12.66,0.0180,summer_event
2026-07-02,8851.96,326.53,8525.43,8525.43,0.00,0.00,96,126,122,92.21,1261.42,573.04,430.45,200.23,57.70,7.0175,76,1705.80,212.85,18,0.1927,7.47,0.0180,summer_event
2026-07-03,9428.33,253.83,9174.50,9174.50,0.00,0.00,106,135,135,88.95,1311.99,615.29,418.99,227.82,49.89,7.1863,76,1808.58,225.04,19,0.1918,15.58,0.0180,summer_event
2026-07-04,9670.87,247.60,9423.27,6610.03,2813.24,2813.23,110,145,98,87.92,1357.08,603.71,476.26,220.32,56.79,7.1262,78,1760.00,217.63,19,0.1820,14.17,0.0180,summer_event
2026-07-05,8502.09,282.06,8220.03,5048.87,3171.16,5984.39,94,122,73,90.45,1364.07,626.50,457.22,221.93,58.42,6.2329,79,1648.78,205.13,17,0.1939,-5.46,0.0180,summer_event
2026-07-06,6929.06,356.03,6573.02,12557.42,-5984.40,0.00,76,99,182,91.17,1115.18,506.92,373.19,184.80,50.27,6.2134,56,1448.10,180.19,15,0.2090,-0.33,0.0180,none
2026-07-07,7362.55,310.60,7051.95,7051.95,0.00,0.00,79,102,99,93.20,1123.58,534.45,353.40,190.52,45.21,6.5528,56,1562.27,191.78,16,0.2122,18.20,0.0180,none
2026-07-08,7556.28,370.27,7186.01,7186.01,0.00,0.00,82,110,102,92.15,1104.52,486.49,394.51,174.84,48.68,6.8412,55,1643.68,204.25,17,0.2175,18.17,0.0180,none
2026-07-09,7639.70,366.86,7272.84,7272.84,0.00,0.00,85,112,106,89.88,1054.55,473.52,354.68,178.85,47.50,7.2445,53,1529.69,190.64,16,0.2002,13.14,0.0180,none
2026-07-10,8322.18,328.00,7994.18,7994.18,0.00,0.00,94,122,118,88.53,1073.30,502.42,351.15,173.70,46.03,7.7538,53,1541.03,189.38,16,0.1852,19.68,0.0180,none
2026-07-11,8356.73,269.51,8087.22,6621.12,1466.10,1466.10,89,115,93,93.90,1101.61,473.89,394.35,180.99,52.38,7.5859,56,1543.11,189.67,16,0.1847,9.48,0.0180,none
2026-07-12,7494.06,279.47,7214.59,5057.34,2157.25,3623.35,80,106,71,93.68,1130.81,522.46,385.78,172.30,50.27,6.6272,55,1524.90,189.27,16,0.2035,-5.99,0.0180,none
2026-07-13,6901.70,288.31,6613.39,10236.75,-3623.36,0.00,76,100,147,90.81,1118.27,508.84,367.53,190.52,51.38,6.1718,56,1555.30,191.66,16,0.2254,-1.75,0.0180,none
2026-07-14,8219.37,280.10,7939.27,7939.27,0.00,0.00,92,122,117,89.34,1267.05,609.10,403.42,198.71,55.82,6.4870,70,1769.75,221.31,18,0.2153,14.89,0.0360,monthly_promotion
2026-07-15,8563.34,304.89,8258.45,8258.45,0.00,0.00,93,120,118,92.08,1220.30,548.59,415.51,199.13,57.07,7.0174,69,1840.00,228.12,19,0.2149,12.34,0.0360,monthly_promotion
2026-07-16,8541.24,312.47,8228.77,8228.77,0.00,0.00,94,126,119,90.86,1220.18,544.17,425.33,194.22,56.46,7.0000,71,1813.04,223.61,19,0.2123,9.23,0.0360,monthly_promotion
2026-07-17,8165.43,272.17,7893.25,7893.25,0.00,0.00,87,113,110,93.86,1089.91,495.05,370.30,178.05,46.51,7.4918,54,1592.77,197.18,17,0.1951,13.03,0.0180,none
2026-07-18,8853.62,281.86,8571.76,6632.21,1939.55,1939.56,99,132,98,89.43,1166.83,515.40,414.62,185.45,51.36,7.5878,57,1550.51,188.70,16,0.1751,11.33,0.0180,none
2026-07-19,7441.24,314.99,7126.25,5065.80,2060.45,4000.00,79,102,71,94.19,1113.55,496.82,383.97,183.82,48.94,6.6824,55,1629.03,202.24,17,0.2189,-5.27,0.0180,none
2026-07-20,7197.94,321.69,6876.25,10876.25,-4000.00,0.00,80,103,159,89.97,1100.82,485.76,386.54,176.82,51.70,6.5387,56,1705.13,212.79,18,0.2369,4.12,0.0180,none
2026-07-21,7695.16,337.47,7357.69,7357.69,0.00,0.00,82,108,103,93.84,1151.11,518.66,393.39,189.56,49.50,6.6850,58,1691.29,207.67,18,0.2198,20.21,0.0180,none
2026-07-22,7643.52,300.10,7343.42,7343.42,0.00,0.00,81,108,102,94.36,1151.57,507.99,405.90,188.61,49.07,6.6375,55,1592.75,193.99,17,0.2084,9.29,0.0180,none
2026-07-23,8120.86,337.86,7783.00,7783.00,0.00,0.00,87,112,109,93.34,1169.04,531.75,409.89,174.74,52.66,6.9466,60,1650.03,204.42,17,0.2032,12.01,0.0180,none
2026-07-24,8465.98,260.23,8205.75,8205.75,0.00,0.00,94,125,119,90.06,1182.02,538.22,409.87,180.83,53.10,7.1623,60,1542.57,190.44,16,0.1822,16.57,0.0180,none
2026-07-25,8909.62,252.19,8657.43,6643.30,2014.13,2014.14,101,134,99,88.21,1096.26,500.73,369.68,177.28,48.57,8.1273,56,1729.87,212.38,18,0.1942,14.64,0.0180,none
2026-07-26,7741.14,298.35,7442.79,5074.27,2368.52,4382.66,85,112,73,91.07,1192.28,522.79,419.75,200.64,49.10,6.4927,58,1651.57,200.89,17,0.2133,-2.92,0.0180,none
2026-07-27,7298.75,276.44,7022.31,11404.97,-4382.66,0.00,82,108,167,89.01,1165.84,530.44,409.97,176.06,49.37,6.2605,57,1684.54,210.18,18,0.2308,-0.99,0.0180,none
2026-07-28,7907.91,290.46,7617.46,7617.46,0.00,0.00,89,116,113,88.85,1192.42,566.76,389.71,187.61,48.34,6.6318,57,1713.41,213.18,18,0.2167,17.58,0.0180,none
2026-07-29,7931.09,335.72,7595.37,7595.37,0.00,0.00,88,114,110,90.13,1149.66,507.58,397.02,189.49,55.57,6.8986,59,1645.72,200.81,17,0.2075,11.55,0.0180,none
2026-07-30,8131.24,363.31,7767.93,7767.93,0.00,0.00,88,114,110,92.40,1186.76,565.27,393.08,178.18,50.23,6.8516,58,1674.86,207.90,17,0.2060,8.75,0.0180,none
2026-07-31,8836.84,296.20,8540.64,8540.64,0.00,0.00,95,127,120,93.02,1197.37,519.40,425.88,196.90,55.19,7.3802,60,1714.11,213.84,18,0.1940,17.16,0.0180,none
2026-08-01,9071.50,282.13,8789.37,6654.38,2134.99,2134.99,102,135,98,88.94,1207.66,525.38,429.34,198.07,54.87,7.5116,61,1733.21,215.85,18,0.1911,12.99,0.0180,none
2026-08-02,8070.24,282.70,7787.54,5082.74,2704.80,4839.79,88,115,73,91.71,1179.65,514.94,404.50,208.36,51.85,6.8412,59,1639.76,203.78,17,0.2032,-0.07,0.0180,none
2026-08-03,7481.80,322.46,7159.33,11999.12,-4839.79,0.00,85,113,179,88.02,1171.27,520.33,411.09,191.03,48.82,6.3878,55,1773.84,217.72,18,0.2371,0.99,0.0180,none
2026-08-04,7841.02,285.02,7555.99,7555.99,0.00,0.00,89,119,113,88.10,1159.70,514.04,390.52,202.16,52.98,6.7612,59,1609.51,199.50,17,0.2053,17.43,0.0180,none
2026-08-05,7863.56,316.07,7547.49,7547.49,0.00,0.00,89,119,111,88.35,1127.21,501.10,389.45,180.65,56.01,6.9761,60,1655.16,205.07,17,0.2105,10.67,0.0180,none
2026-08-06,8278.06,317.80,7960.26,7960.26,0.00,0.00,90,118,114,91.98,1191.43,559.26,392.30,188.68,51.19,6.9480,59,1739.98,213.41,18,0.2102,10.26,0.0180,none
2026-08-07,9146.39,296.92,8849.47,8849.47,0.00,0.00,99,130,125,92.39,1229.15,571.86,406.08,194.45,56.76,7.4412,62,1741.93,218.30,18,0.1905,19.36,0.0180,none
2026-08-08,9240.24,289.87,8950.37,6665.47,2284.90,2284.90,99,129,94,93.34,1229.56,534.66,429.77,212.31,52.82,7.5151,62,1797.88,221.92,19,0.1946,13.77,0.0180,none
2026-08-09,8128.04,321.29,7806.76,5091.21,2715.55,5000.45,92,118,76,88.35,1197.90,541.50,422.74,182.57,51.09,6.7852,57,1701.62,209.17,18,0.2094,-4.08,0.0180,none
2026-08-10,7445.52,285.57,7159.95,12160.40,-5000.45,0.00,83,109,177,89.71,1174.33,540.18,389.46,191.32,53.37,6.3402,61,1652.86,205.59,17,0.2220,0.11,0.0180,none
2026-08-11,8164.52,304.42,7860.10,7860.10,0.00,0.00,93,123,117,87.79,1223.71,521.62,444.23,207.91,49.95,6.6719,59,1719.36,214.57,18,0.2106,18.81,0.0180,none
2026-08-12,8433.77,329.13,8104.64,8104.64,0.00,0.00,92,121,116,91.67,1258.49,572.51,431.73,196.65,57.60,6.7015,64,1859.44,229.88,19,0.2205,13.19,0.0180,none
2026-08-13,8660.48,335.40,8325.09,8325.09,0.00,0.00,98,130,123,88.37,1176.60,516.49,419.15,185.35,55.61,7.3606,60,1644.55,204.33,17,0.1899,13.31,0.0180,none
2026-08-14,9894.69,299.84,9594.85,9594.85,0.00,0.00,109,140,139,90.78,1360.30,615.34,445.72,238.41,60.83,7.2739,79,1806.44,223.30,19,0.1826,15.25,0.0360,monthly_promotion
2026-08-15,10322.32,284.71,10037.60,6676.56,3361.04,3361.04,113,150,95,91.35,1386.56,593.01,492.32,238.62,62.61,7.4446,80,1995.30,246.73,21,0.1933,10.37,0.0360,monthly_promotion
