activity_date,partner,clicks,orders,revenue_usd,commission_usd,updated_at
2026-03-31,creator_collective,154,8,765.42,107.16,2026-08-20T09:00:00Z
2026-03-31,cashback_network,122,5,432.59,43.26,2026-08-20T09:00:00Z
2026-03-31,editorial_partner,98,4,418.91,50.27,2026-08-20T09:00:00Z
2026-04-01,creator_collective,154,8,760.60,106.48,2026-08-20T09:00:00Z
2026-04-01,cashback_network,122,5,433.31,43.33,2026-08-20T09:00:00Z
2026-04-01,editorial_partner,73,3,334.42,40.13,2026-08-20T09:00:00Z
2026-04-02,creator_collective,135,7,672.48,94.15,2026-08-20T09:00:00Z
2026-04-02,cashback_network,122,5,453.28,45.33,2026-08-20T09:00:00Z
2026-04-02,editorial_partner,98,4,440.66,52.88,2026-08-20T09:00:00Z
2026-04-03,creator_collective,154,8,762.45,106.74,2026-08-20T09:00:00Z
2026-04-03,cashback_network,122,5,455.70,45.57,2026-08-20T09:00:00Z
2026-04-03,editorial_partner,98,4,435.56,52.27,2026-08-20T09:00:00Z
2026-04-04,creator_collective,135,7,649.73,90.96,2026-08-20T09:00:00Z
2026-04-04,cashback_network,122,5,454.70,45.47,2026-08-20T09:00:00Z
2026-04-04,editorial_partner,73,3,318.50,38.22,2026-08-20T09:00:00Z
2026-04-05,creator_collective,135,7,684.47,95.83,2026-08-20T09:00:00Z
2026-04-05,cashback_network,122,5,451.41,45.14,2026-08-20T09:00:00Z
2026-04-05,editorial_partner,73,3,321.68,38.60,2026-08-20T09:00:00Z
2026-04-06,creator_collective,154,8,742.02,103.88,2026-08-20T09:00:00Z
2026-04-06,cashback_network,122,5,426.80,42.68,2026-08-20T09:00:00Z
2026-04-06,editorial_partner,73,3,315.08,37.81,2026-08-20T09:00:00Z
2026-04-07,creator_collective,154,8,791.00,110.74,2026-08-20T09:00:00Z
2026-04-07,cashback_network,122,5,455.76,45.58,2026-08-20T09:00:00Z
2026-04-07,editorial_partner,98,4,440.94,52.91,2026-08-20T09:00:00Z
2026-04-08,creator_collective,135,7,670.12,93.82,2026-08-20T09:00:00Z
2026-04-08,cashback_network,122,5,455.55,45.56,2026-08-20T09:00:00Z
2026-04-08,editorial_partner,98,4,434.05,52.09,2026-08-20T09:00:00Z
2026-04-09,creator_collective,135,7,657.20,92.01,2026-08-20T09:00:00Z
2026-04-09,cashback_network,122,5,430.25,43.02,2026-08-20T09:00:00Z
2026-04-09,editorial_partner,98,4,423.34,50.80,2026-08-20T09:00:00Z
2026-04-10,creator_collective,154,8,766.01,107.24,2026-08-20T09:00:00Z
2026-04-10,cashback_network,122,5,443.99,44.40,2026-08-20T09:00:00Z
2026-04-10,editorial_partner,98,4,430.60,51.67,2026-08-20T09:00:00Z
2026-04-11,creator_collective,154,8,743.19,104.05,2026-08-20T09:00:00Z
2026-04-11,cashback_network,122,5,428.55,42.85,2026-08-20T09:00:00Z
2026-04-11,editorial_partner,73,3,332.91,39.95,2026-08-20T09:00:00Z
2026-04-12,creator_collective,135,7,684.75,95.86,2026-08-20T09:00:00Z
2026-04-12,cashback_network,122,5,441.69,44.17,2026-08-20T09:00:00Z
2026-04-12,editorial_partner,98,4,428.61,51.43,2026-08-20T09:00:00Z
2026-04-13,creator_collective,135,7,658.98,92.26,2026-08-20T09:00:00Z
2026-04-13,cashback_network,122,5,453.36,45.34,2026-08-20T09:00:00Z
2026-04-13,editorial_partner,98,4,417.22,50.07,2026-08-20T09:00:00Z
2026-04-14,creator_collective,154,8,757.63,106.07,2026-08-20T09:00:00Z
2026-04-14,cashback_network,146,6,547.54,54.75,2026-08-20T09:00:00Z
2026-04-14,editorial_partner,98,4,446.13,53.54,2026-08-20T09:00:00Z
2026-04-15,creator_collective,154,8,785.23,109.93,2026-08-20T09:00:00Z
2026-04-15,cashback_network,146,6,510.40,51.04,2026-08-20T09:00:00Z
2026-04-15,editorial_partner,98,4,438.89,52.67,2026-08-20T09:00:00Z
2026-04-16,creator_collective,154,8,741.85,103.86,2026-08-20T09:00:00Z
2026-04-16,cashback_network,146,6,514.29,51.43,2026-08-20T09:00:00Z
2026-04-16,editorial_partner,98,4,421.68,50.60,2026-08-20T09:00:00Z
2026-04-17,creator_collective,154,8,776.09,108.65,2026-08-20T09:00:00Z
2026-04-17,cashback_network,122,5,453.16,45.32,2026-08-20T09:00:00Z
2026-04-17,editorial_partner,98,4,425.92,51.11,2026-08-20T09:00:00Z
2026-04-18,creator_collective,135,7,695.87,97.42,2026-08-20T09:00:00Z
2026-04-18,cashback_network,98,4,363.67,36.37,2026-08-20T09:00:00Z
2026-04-18,editorial_partner,98,4,446.12,53.53,2026-08-20T09:00:00Z
2026-04-19,creator_collective,154,8,777.85,108.90,2026-08-20T09:00:00Z
2026-04-19,cashback_network,122,5,456.68,45.67,2026-08-20T09:00:00Z
2026-04-19,editorial_partner,73,3,318.55,38.23,2026-08-20T09:00:00Z
2026-04-20,creator_collective,135,7,680.30,95.24,2026-08-20T09:00:00Z
2026-04-20,cashback_network,122,5,439.88,43.99,2026-08-20T09:00:00Z
2026-04-20,editorial_partner,98,4,432.33,51.88,2026-08-20T09:00:00Z
2026-04-21,creator_collective,135,7,653.94,91.55,2026-08-20T09:00:00Z
2026-04-21,cashback_network,98,4,340.25,34.03,2026-08-20T09:00:00Z
2026-04-21,editorial_partner,98,4,432.10,51.85,2026-08-20T09:00:00Z
2026-04-22,creator_collective,135,7,649.62,90.95,2026-08-20T09:00:00Z
2026-04-22,cashback_network,122,5,452.14,45.21,2026-08-20T09:00:00Z
2026-04-22,editorial_partner,73,3,331.64,39.80,2026-08-20T09:00:00Z
2026-04-23,creator_collective,135,7,659.87,92.38,2026-08-20T09:00:00Z
2026-04-23,cashback_network,122,5,456.80,45.68,2026-08-20T09:00:00Z
2026-04-23,editorial_partner,73,3,319.51,38.34,2026-08-20T09:00:00Z
2026-04-24,creator_collective,154,8,782.96,109.61,2026-08-20T09:00:00Z
2026-04-24,cashback_network,122,5,425.26,42.53,2026-08-20T09:00:00Z
2026-04-24,editorial_partner,98,4,419.51,50.34,2026-08-20T09:00:00Z
2026-04-25,creator_collective,154,8,770.70,107.90,2026-08-20T09:00:00Z
2026-04-25,cashback_network,122,5,448.43,44.84,2026-08-20T09:00:00Z
2026-04-25,editorial_partner,73,3,311.49,37.38,2026-08-20T09:00:00Z
2026-04-26,creator_collective,135,7,696.89,97.56,2026-08-20T09:00:00Z
2026-04-26,cashback_network,98,4,340.58,34.06,2026-08-20T09:00:00Z
2026-04-26,editorial_partner,98,4,434.53,52.14,2026-08-20T09:00:00Z
2026-04-27,creator_collective,154,8,797.11,111.60,2026-08-20T09:00:00Z
2026-04-27,cashback_network,98,4,360.32,36.03,2026-08-20T09:00:00Z
2026-04-27,editorial_partner,98,4,434.54,52.14,2026-08-20T09:00:00Z
2026-04-28,creator_collective,135,7,673.48,94.29,2026-08-20T09:00:00Z
2026-04-28,cashback_network,122,5,423.77,42.38,2026-08-20T09:00:00Z
2026-04-28,editorial_partner,98,4,429.35,51.52,2026-08-20T09:00:00Z
2026-04-29,creator_collective,135,7,688.51,96.39,2026-08-20T09:00:00Z
2026-04-29,cashback_network,122,5,434.96,43.50,2026-08-20T09:00:00Z
2026-04-29,editorial_partner,98,4,422.82,50.74,2026-08-20T09:00:00Z
2026-04-30,creator_collective,135,7,693.57,97.10,2026-08-20T09:00:00Z
2026-04-30,cashback_network,122,5,441.53,44.15,2026-08-20T09:00:00Z
2026-04-30,editorial_partner,73,3,316.65,38.00,2026-08-20T09:00:00Z
2026-05-01,creator_collective,135,7,674.14,94.38,2026-08-20T09:00:00Z
2026-05-01,cashback_network,122,5,429.66,42.97,2026-08-20T09:00:00Z
2026-05-01,editorial_partner,73,3,333.95,40.07,2026-08-20T09:00:00Z
2026-05-02,creator_collective,154,8,787.13,110.20,2026-08-20T09:00:00Z
2026-05-02,cashback_network,122,5,454.86,45.49,2026-08-20T09:00:00Z
2026-05-02,editorial_partner,98,4,444.69,53.36,2026-08-20T09:00:00Z
2026-05-03,creator_collective,135,7,677.00,94.78,2026-08-20T09:00:00Z
2026-05-03,cashback_network,122,5,427.48,42.75,2026-08-20T09:00:00Z
2026-05-03,editorial_partner,73,3,326.38,39.17,2026-08-20T09:00:00Z
2026-05-04,creator_collective,135,7,680.33,95.25,2026-08-20T09:00:00Z
2026-05-04,cashback_network,122,5,436.97,43.70,2026-08-20T09:00:00Z
2026-05-04,editorial_partner,73,3,322.82,38.74,2026-08-20T09:00:00Z
2026-05-05,creator_collective,115,6,597.66,83.67,2026-08-20T09:00:00Z
2026-05-05,cashback_network,98,4,360.61,36.06,2026-08-20T09:00:00Z
2026-05-05,editorial_partner,98,4,428.84,51.46,2026-08-20T09:00:00Z
2026-05-06,creator_collective,135,7,669.90,93.79,2026-08-20T09:00:00Z
2026-05-06,cashback_network,122,5,426.49,42.65,2026-08-20T09:00:00Z
2026-05-06,editorial_partner,98,4,419.30,50.32,2026-08-20T09:00:00Z
2026-05-07,creator_collective,154,8,756.55,105.92,2026-08-20T09:00:00Z
2026-05-07,cashback_network,122,5,439.49,43.95,2026-08-20T09:00:00Z
2026-05-07,editorial_partner,98,4,426.39,51.17,2026-08-20T09:00:00Z
2026-05-08,creator_collective,135,7,667.45,93.44,2026-08-20T09:00:00Z
2026-05-08,cashback_network,122,5,444.65,44.47,2026-08-20T09:00:00Z
2026-05-08,editorial_partner,73,3,319.96,38.40,2026-08-20T09:00:00Z
2026-05-09,creator_collective,154,8,762.94,106.81,2026-08-20T09:00:00Z
2026-05-09,cashback_network,98,4,354.21,35.42,2026-08-20T09:00:00Z
2026-05-09,editorial_partner,73,3,312.94,37.55,2026-08-20T09:00:00Z
2026-05-10,creator_collective,135,7,680.69,95.30,2026-08-20T09:00:00Z
2026-05-10,cashback_network,98,4,353.91,35.39,2026-08-20T09:00:00Z
2026-05-10,editorial_partner,98,4,447.70,53.72,2026-08-20T09:00:00Z
2026-05-11,creator_collective,135,7,654.90,91.69,2026-08-20T09:00:00Z
2026-05-11,cashback_network,122,5,443.19,44.32,2026-08-20T09:00:00Z
2026-05-11,editorial_partner,73,3,312.41,37.49,2026-08-20T09:00:00Z
2026-05-12,creator_collective,135,7,681.46,95.40,2026-08-20T09:00:00Z
2026-05-12,cashback_network,98,4,355.10,35.51,2026-08-20T09:00:00Z
2026-05-12,editorial_partner,98,4,443.62,53.23,2026-08-20T09:00:00Z
2026-05-13,creator_collective,115,6,593.31,83.06,2026-08-20T09:00:00Z
2026-05-13,cashback_network,122,5,436.90,43.69,2026-08-20T09:00:00Z
2026-05-13,editorial_partner,73,3,328.25,39.39,2026-08-20T09:00:00Z
2026-05-14,creator_collective,135,7,670.43,93.86,2026-08-20T09:00:00Z
2026-05-14,cashback_network,146,6,518.26,51.83,2026-08-20T09:00:00Z
2026-05-14,editorial_partner,98,4,423.81,50.86,2026-08-20T09:00:00Z
2026-05-15,creator_collective,154,8,786.63,110.13,2026-08-20T09:00:00Z
2026-05-15,cashback_network,122,5,456.31,45.63,2026-08-20T09:00:00Z
2026-05-15,editorial_partner,98,4,446.85,53.62,2026-08-20T09:00:00Z
2026-05-16,creator_collective,154,8,786.40,110.10,2026-08-20T09:00:00Z
2026-05-16,cashback_network,122,5,438.93,43.89,2026-08-20T09:00:00Z
2026-05-16,editorial_partner,98,4,430.09,51.61,2026-08-20T09:00:00Z
2026-05-17,creator_collective,135,7,655.19,91.73,2026-08-20T09:00:00Z
2026-05-17,cashback_network,98,4,356.00,35.60,2026-08-20T09:00:00Z
2026-05-17,editorial_partner,73,3,321.91,38.63,2026-08-20T09:00:00Z
2026-05-18,creator_collective,154,8,771.31,107.98,2026-08-20T09:00:00Z
2026-05-18,cashback_network,98,4,352.85,35.29,2026-08-20T09:00:00Z
2026-05-18,editorial_partner,73,3,321.10,38.53,2026-08-20T09:00:00Z
2026-05-19,creator_collective,135,7,687.85,96.30,2026-08-20T09:00:00Z
2026-05-19,cashback_network,98,4,362.31,36.23,2026-08-20T09:00:00Z
2026-05-19,editorial_partner,98,4,436.66,52.40,2026-08-20T09:00:00Z
2026-05-20,creator_collective,135,7,674.96,94.49,2026-08-20T09:00:00Z
2026-05-20,cashback_network,98,4,353.61,35.36,2026-08-20T09:00:00Z
2026-05-20,editorial_partner,98,4,442.71,53.13,2026-08-20T09:00:00Z
2026-05-21,creator_collective,135,7,695.77,97.41,2026-08-20T09:00:00Z
2026-05-21,cashback_network,98,4,339.10,33.91,2026-08-20T09:00:00Z
2026-05-21,editorial_partner,73,3,311.25,37.35,2026-08-20T09:00:00Z
2026-05-22,creator_collective,115,6,560.28,78.44,2026-08-20T09:00:00Z
2026-05-22,cashback_network,98,4,365.29,36.53,2026-08-20T09:00:00Z
2026-05-22,editorial_partner,98,4,448.12,53.77,2026-08-20T09:00:00Z
2026-05-23,creator_collective,135,7,654.29,91.60,2026-08-20T09:00:00Z
2026-05-23,cashback_network,98,4,351.16,35.12,2026-08-20T09:00:00Z
2026-05-23,editorial_partner,98,4,443.07,53.17,2026-08-20T09:00:00Z
2026-05-24,creator_collective,135,7,672.36,94.13,2026-08-20T09:00:00Z
2026-05-24,cashback_network,122,5,445.84,44.58,2026-08-20T09:00:00Z
2026-05-24,editorial_partner,98,4,436.44,52.37,2026-08-20T09:00:00Z
2026-05-25,creator_collective,135,7,653.45,91.48,2026-08-20T09:00:00Z
2026-05-25,cashback_network,98,4,339.45,33.95,2026-08-20T09:00:00Z
2026-05-25,editorial_partner,73,3,313.59,37.63,2026-08-20T09:00:00Z
2026-05-26,creator_collective,154,8,768.65,107.61,2026-08-20T09:00:00Z
2026-05-26,cashback_network,98,4,348.31,34.83,2026-08-20T09:00:00Z
2026-05-26,editorial_partner,73,3,317.58,38.11,2026-08-20T09:00:00Z
2026-05-27,creator_collective,135,7,682.54,95.56,2026-08-20T09:00:00Z
2026-05-27,cashback_network,98,4,357.71,35.77,2026-08-20T09:00:00Z
2026-05-27,editorial_partner,73,3,312.43,37.49,2026-08-20T09:00:00Z
2026-05-28,creator_collective,135,7,650.57,91.08,2026-08-20T09:00:00Z
2026-05-28,cashback_network,98,4,352.34,35.23,2026-08-20T09:00:00Z
2026-05-28,editorial_partner,98,4,431.04,51.72,2026-08-20T09:00:00Z
2026-05-29,creator_collective,135,7,688.40,96.38,2026-08-20T09:00:00Z
2026-05-29,cashback_network,98,4,339.87,33.99,2026-08-20T09:00:00Z
2026-05-29,editorial_partner,73,3,334.99,40.20,2026-08-20T09:00:00Z
2026-05-30,creator_collective,154,8,753.02,105.42,2026-08-20T09:00:00Z
2026-05-30,cashback_network,122,5,436.21,43.62,2026-08-20T09:00:00Z
2026-05-30,editorial_partner,73,3,315.15,37.82,2026-08-20T09:00:00Z
2026-05-31,creator_collective,135,7,648.61,90.81,2026-08-20T09:00:00Z
2026-05-31,cashback_network,122,5,436.95,43.69,2026-08-20T09:00:00Z
2026-05-31,editorial_partner,73,3,331.33,39.76,2026-08-20T09:00:00Z
2026-06-01,creator_collective,115,6,594.83,83.28,2026-08-20T09:00:00Z
2026-06-01,cashback_network,98,4,341.43,34.14,2026-08-20T09:00:00Z
2026-06-01,editorial_partner,73,3,326.24,39.15,2026-08-20T09:00:00Z
2026-06-02,creator_collective,154,8,793.12,111.04,2026-08-20T09:00:00Z
2026-06-02,cashback_network,98,4,364.46,36.45,2026-08-20T09:00:00Z
2026-06-02,editorial_partner,98,4,417.95,50.15,2026-08-20T09:00:00Z
2026-06-03,creator_collective,135,7,668.96,93.65,2026-08-20T09:00:00Z
2026-06-03,cashback_network,122,5,443.40,44.34,2026-08-20T09:00:00Z
2026-06-03,editorial_partner,73,3,332.21,39.86,2026-08-20T09:00:00Z
2026-06-04,creator_collective,135,7,669.30,93.70,2026-08-20T09:00:00Z
2026-06-04,cashback_network,98,4,352.80,35.28,2026-08-20T09:00:00Z
2026-06-04,editorial_partner,73,3,325.83,39.10,2026-08-20T09:00:00Z
2026-06-05,creator_collective,135,7,647.77,90.69,2026-08-20T09:00:00Z
2026-06-05,cashback_network,122,5,450.92,45.09,2026-08-20T09:00:00Z
2026-06-05,editorial_partner,73,3,326.11,39.13,2026-08-20T09:00:00Z
2026-06-06,creator_collective,154,8,741.25,103.77,2026-08-20T09:00:00Z
2026-06-06,cashback_network,98,4,352.31,35.23,2026-08-20T09:00:00Z
2026-06-06,editorial_partner,73,3,332.46,39.89,2026-08-20T09:00:00Z
2026-06-07,creator_collective,135,7,689.17,96.48,2026-08-20T09:00:00Z
2026-06-07,cashback_network,122,5,423.16,42.32,2026-08-20T09:00:00Z
2026-06-07,editorial_partner,98,4,432.15,51.86,2026-08-20T09:00:00Z
2026-06-08,creator_collective,154,8,772.37,108.13,2026-08-20T09:00:00Z
2026-06-08,cashback_network,122,5,444.69,44.47,2026-08-20T09:00:00Z
2026-06-08,editorial_partner,73,3,332.54,39.91,2026-08-20T09:00:00Z
2026-06-09,creator_collective,154,8,739.39,103.51,2026-08-20T09:00:00Z
2026-06-09,cashback_network,122,5,455.57,45.56,2026-08-20T09:00:00Z
2026-06-09,editorial_partner,98,4,443.69,53.24,2026-08-20T09:00:00Z
2026-06-10,creator_collective,135,7,676.08,94.65,2026-08-20T09:00:00Z
2026-06-10,cashback_network,122,5,454.71,45.47,2026-08-20T09:00:00Z
2026-06-10,editorial_partner,98,4,419.65,50.36,2026-08-20T09:00:00Z
2026-06-11,creator_collective,135,7,671.58,94.02,2026-08-20T09:00:00Z
2026-06-11,cashback_network,122,5,429.31,42.93,2026-08-20T09:00:00Z
2026-06-11,editorial_partner,98,4,419.59,50.35,2026-08-20T09:00:00Z
2026-06-12,creator_collective,154,8,752.01,105.28,2026-08-20T09:00:00Z
2026-06-12,cashback_network,122,5,453.13,45.31,2026-08-20T09:00:00Z
2026-06-12,editorial_partner,73,3,322.48,38.70,2026-08-20T09:00:00Z
2026-06-13,creator_collective,135,7,666.21,93.27,2026-08-20T09:00:00Z
2026-06-13,cashback_network,122,5,423.02,42.30,2026-08-20T09:00:00Z
2026-06-13,editorial_partner,73,3,322.28,38.67,2026-08-20T09:00:00Z
2026-06-14,creator_collective,135,7,670.75,93.91,2026-08-20T09:00:00Z
2026-06-14,cashback_network,146,6,523.99,52.40,2026-08-20T09:00:00Z
2026-06-14,editorial_partner,98,4,441.84,53.02,2026-08-20T09:00:00Z
2026-06-15,creator_collective,154,8,770.03,107.80,2026-08-20T09:00:00Z
2026-06-15,cashback_network,122,5,429.22,42.92,2026-08-20T09:00:00Z
2026-06-15,editorial_partner,98,4,444.35,53.32,2026-08-20T09:00:00Z
2026-06-16,creator_collective,154,8,771.88,108.06,2026-08-20T09:00:00Z
2026-06-16,cashback_network,122,5,425.93,42.59,2026-08-20T09:00:00Z
2026-06-16,editorial_partner,98,4,441.22,52.95,2026-08-20T09:00:00Z
2026-06-17,creator_collective,135,7,666.80,93.35,2026-08-20T09:00:00Z
2026-06-17,cashback_network,98,4,357.80,35.78,2026-08-20T09:00:00Z
2026-06-17,editorial_partner,98,4,424.82,50.98,2026-08-20T09:00:00Z
2026-06-18,creator_collective,135,7,697.77,97.69,2026-08-20T09:00:00Z
2026-06-18,cashback_network,98,4,356.70,35.67,2026-08-20T09:00:00Z
2026-06-18,editorial_partner,73,3,330.11,39.61,2026-08-20T09:00:00Z
2026-06-19,creator_collective,135,7,678.38,94.97,2026-08-20T09:00:00Z
2026-06-19,cashback_network,122,5,447.40,44.74,2026-08-20T09:00:00Z
2026-06-19,editorial_partner,73,3,328.22,39.39,2026-08-20T09:00:00Z
2026-06-20,creator_collective,135,7,678.14,94.94,2026-08-20T09:00:00Z
2026-06-20,cashback_network,98,4,345.00,34.50,2026-08-20T09:00:00Z
2026-06-20,editorial_partner,73,3,313.26,37.59,2026-08-20T09:00:00Z
2026-06-21,creator_collective,135,7,688.72,96.42,2026-08-20T09:00:00Z
2026-06-21,cashback_network,122,5,433.11,43.31,2026-08-20T09:00:00Z
2026-06-21,editorial_partner,73,3,336.82,40.42,2026-08-20T09:00:00Z
2026-06-22,creator_collective,154,8,778.14,108.94,2026-08-20T09:00:00Z
2026-06-22,cashback_network,98,4,357.20,35.72,2026-08-20T09:00:00Z
2026-06-22,editorial_partner,98,4,416.08,49.93,2026-08-20T09:00:00Z
2026-06-23,creator_collective,135,7,653.46,91.49,2026-08-20T09:00:00Z
2026-06-23,cashback_network,122,5,437.91,43.79,2026-08-20T09:00:00Z
2026-06-23,editorial_partner,98,4,422.47,50.70,2026-08-20T09:00:00Z
2026-06-24,creator_collective,154,8,769.46,107.72,2026-08-20T09:00:00Z
2026-06-24,cashback_network,122,5,446.80,44.68,2026-08-20T09:00:00Z
2026-06-24,editorial_partner,98,4,438.82,52.66,2026-08-20T09:00:00Z
2026-06-25,creator_collective,135,7,666.63,93.33,2026-08-20T09:00:00Z
2026-06-25,cashback_network,122,5,428.99,42.90,2026-08-20T09:00:00Z
2026-06-25,editorial_partner,98,4,437.69,52.52,2026-08-20T09:00:00Z
2026-06-26,creator_collective,135,7,647.90,90.71,2026-08-20T09:00:00Z
2026-06-26,cashback_network,98,4,355.64,35.56,2026-08-20T09:00:00Z
2026-06-26,editorial_partner,98,4,417.55,50.11,2026-08-20T09:00:00Z
2026-06-27,creator_collective,135,7,668.72,93.62,2026-08-20T09:00:00Z
2026-06-27,cashback_network,122,5,426.83,42.68,2026-08-20T09:00:00Z
2026-06-27,editorial_partner,98,4,437.09,52.45,2026-08-20T09:00:00Z
2026-06-28,creator_collective,135,7,649.08,90.87,2026-08-20T09:00:00Z
2026-06-28,cashback_network,122,5,450.11,45.01,2026-08-20T09:00:00Z
2026-06-28,editorial_partner,73,3,322.67,38.72,2026-08-20T09:00:00Z
2026-06-29,creator_collective,135,7,662.54,92.76,2026-08-20T09:00:00Z
2026-06-29,cashback_network,122,5,456.40,45.64,2026-08-20T09:00:00Z
2026-06-29,editorial_partner,98,4,444.43,53.33,2026-08-20T09:00:00Z
2026-06-30,creator_collective,135,7,649.34,90.91,2026-08-20T09:00:00Z
2026-06-30,cashback_network,122,5,425.86,42.59,2026-08-20T09:00:00Z
2026-06-30,editorial_partner,98,4,434.58,52.15,2026-08-20T09:00:00Z
2026-07-01,creator_collective,154,8,770.20,107.83,2026-08-20T09:00:00Z
2026-07-01,cashback_network,146,6,516.66,51.67,2026-08-20T09:00:00Z
2026-07-01,editorial_partner,98,4,435.36,52.24,2026-08-20T09:00:00Z
2026-07-02,creator_collective,173,9,845.47,118.37,2026-08-20T09:00:00Z
2026-07-02,cashback_network,122,5,438.04,43.80,2026-08-20T09:00:00Z
2026-07-02,editorial_partner,98,4,422.29,50.68,2026-08-20T09:00:00Z
2026-07-03,creator_collective,173,9,829.46,116.12,2026-08-20T09:00:00Z
2026-07-03,cashback_network,122,5,428.99,42.90,2026-08-20T09:00:00Z
2026-07-03,editorial_partner,122,5,550.13,66.02,2026-08-20T09:00:00Z
2026-07-04,creator_collective,173,9,832.66,116.57,2026-08-20T09:00:00Z
2026-07-04,cashback_network,146,6,511.10,51.11,2026-08-20T09:00:00Z
2026-07-04,editorial_partner,98,4,416.24,49.95,2026-08-20T09:00:00Z
2026-07-05,creator_collective,154,8,789.76,110.57,2026-08-20T09:00:00Z
2026-07-05,cashback_network,122,5,426.20,42.62,2026-08-20T09:00:00Z
2026-07-05,editorial_partner,98,4,432.82,51.94,2026-08-20T09:00:00Z
2026-07-06,creator_collective,135,7,664.48,93.03,2026-08-20T09:00:00Z
2026-07-06,cashback_network,98,4,343.76,34.38,2026-08-20T09:00:00Z
2026-07-06,editorial_partner,98,4,439.86,52.78,2026-08-20T09:00:00Z
2026-07-07,creator_collective,135,7,669.05,93.67,2026-08-20T09:00:00Z
2026-07-07,cashback_network,122,5,453.71,45.37,2026-08-20T09:00:00Z
2026-07-07,editorial_partner,98,4,439.51,52.74,2026-08-20T09:00:00Z
2026-07-08,creator_collective,154,8,782.68,109.58,2026-08-20T09:00:00Z
2026-07-08,cashback_network,122,5,432.55,43.26,2026-08-20T09:00:00Z
2026-07-08,editorial_partner,98,4,428.45,51.41,2026-08-20T09:00:00Z
2026-07-09,creator_collective,154,8,784.19,109.79,2026-08-20T09:00:00Z
2026-07-09,cashback_network,122,5,430.65,43.07,2026-08-20T09:00:00Z
2026-07-09,editorial_partner,73,3,314.85,37.78,2026-08-20T09:00:00Z
2026-07-10,creator_collective,135,7,673.43,94.28,2026-08-20T09:00:00Z
2026-07-10,cashback_network,122,5,450.79,45.08,2026-08-20T09:00:00Z
2026-07-10,editorial_partner,98,4,416.81,50.02,2026-08-20T09:00:00Z
2026-07-11,creator_collective,135,7,666.62,93.33,2026-08-20T09:00:00Z
2026-07-11,cashback_network,122,5,441.73,44.17,2026-08-20T09:00:00Z
