activity_date,channel,spend_usd,impressions,clicks,attributed_orders,updated_at
2026-03-21,paid_social,389.93,13718,361,10,2026-08-20T09:00:00Z
2026-03-21,retargeting,177.60,8246,217,13,2026-08-20T09:00:00Z
2026-03-21,email,47.93,10108,266,19,2026-08-20T09:00:00Z
2026-03-22,paid_search,495.31,6336,288,12,2026-08-20T09:00:00Z
2026-03-22,paid_social,404.60,14250,375,10,2026-08-20T09:00:00Z
2026-03-22,retargeting,179.08,8284,218,14,2026-08-20T09:00:00Z
2026-03-22,email,51.28,10830,285,21,2026-08-20T09:00:00Z
2026-03-23,paid_search,498.18,6380,290,12,2026-08-20T09:00:00Z
2026-03-23,paid_social,419.27,14744,388,10,2026-08-20T09:00:00Z
2026-03-23,retargeting,174.35,8094,213,13,2026-08-20T09:00:00Z
2026-03-23,email,49.92,10526,277,21,2026-08-20T09:00:00Z
2026-03-24,paid_search,532.78,6820,310,14,2026-08-20T09:00:00Z
2026-03-24,paid_social,372.62,13110,345,9,2026-08-20T09:00:00Z
2026-03-24,retargeting,184.77,8550,225,13,2026-08-20T09:00:00Z
2026-03-24,email,50.67,10678,281,20,2026-08-20T09:00:00Z
2026-03-25,paid_search,534.01,6820,310,13,2026-08-20T09:00:00Z
2026-03-25,paid_social,371.96,13072,344,9,2026-08-20T09:00:00Z
2026-03-25,retargeting,194.17,9006,237,15,2026-08-20T09:00:00Z
2026-03-25,email,49.17,10374,273,20,2026-08-20T09:00:00Z
2026-03-26,paid_search,511.51,6534,297,13,2026-08-20T09:00:00Z
2026-03-26,paid_social,378.03,13300,350,9,2026-08-20T09:00:00Z
2026-03-26,retargeting,170.33,7904,208,13,2026-08-20T09:00:00Z
2026-03-26,email,49.32,10412,274,21,2026-08-20T09:00:00Z
2026-03-27,paid_search,513.02,6556,298,13,2026-08-20T09:00:00Z
2026-03-27,paid_social,378.55,13338,351,9,2026-08-20T09:00:00Z
2026-03-27,retargeting,182.15,8436,222,13,2026-08-20T09:00:00Z
2026-03-27,email,48.27,10184,268,20,2026-08-20T09:00:00Z
2026-03-28,paid_search,479.19,6138,279,12,2026-08-20T09:00:00Z
2026-03-28,paid_social,372.17,13110,345,9,2026-08-20T09:00:00Z
2026-03-28,retargeting,193.79,8968,236,14,2026-08-20T09:00:00Z
2026-03-28,email,48.86,10298,271,20,2026-08-20T09:00:00Z
2026-03-29,paid_search,510.68,6534,297,13,2026-08-20T09:00:00Z
2026-03-29,paid_social,405.61,14288,376,10,2026-08-20T09:00:00Z
2026-03-29,retargeting,187.86,8702,229,13,2026-08-20T09:00:00Z
2026-03-29,email,49.66,10488,276,20,2026-08-20T09:00:00Z
2026-03-30,paid_search,511.42,6534,297,13,2026-08-20T09:00:00Z
2026-03-30,paid_social,360.07,12654,333,9,2026-08-20T09:00:00Z
2026-03-30,retargeting,186.56,8664,228,14,2026-08-20T09:00:00Z
2026-03-30,email,46.41,9804,258,19,2026-08-20T09:00:00Z
2026-03-31,paid_search,507.43,6490,295,13,2026-08-20T09:00:00Z
2026-03-31,paid_social,377.49,13300,350,9,2026-08-20T09:00:00Z
2026-03-31,retargeting,186.82,8664,228,14,2026-08-20T09:00:00Z
2026-03-31,email,52.22,11020,290,21,2026-08-20T09:00:00Z
2026-04-01,paid_search,464.26,5940,270,11,2026-08-20T09:00:00Z
2026-04-01,paid_social,376.57,13262,349,9,2026-08-20T09:00:00Z
2026-04-01,retargeting,192.63,8930,235,14,2026-08-20T09:00:00Z
2026-04-01,email,51.94,10982,289,21,2026-08-20T09:00:00Z
2026-04-02,paid_search,532.47,6820,310,14,2026-08-20T09:00:00Z
2026-04-02,paid_social,395.35,13908,366,9,2026-08-20T09:00:00Z
2026-04-02,retargeting,169.84,7866,207,12,2026-08-20T09:00:00Z
2026-04-02,email,48.78,10298,271,20,2026-08-20T09:00:00Z
2026-04-03,paid_search,529.62,6776,308,13,2026-08-20T09:00:00Z
2026-04-03,paid_social,355.17,12502,329,9,2026-08-20T09:00:00Z
2026-04-03,retargeting,188.66,8740,230,14,2026-08-20T09:00:00Z
2026-04-03,email,47.18,9956,262,19,2026-08-20T09:00:00Z
2026-04-04,paid_search,482.19,6160,280,13,2026-08-20T09:00:00Z
2026-04-04,paid_social,406.25,14288,376,9,2026-08-20T09:00:00Z
2026-04-04,retargeting,169.98,7866,207,13,2026-08-20T09:00:00Z
2026-04-04,email,52.56,11096,292,22,2026-08-20T09:00:00Z
2026-04-05,paid_search,478.51,6116,278,12,2026-08-20T09:00:00Z
2026-04-05,paid_social,366.18,12882,339,9,2026-08-20T09:00:00Z
2026-04-05,retargeting,178.03,8246,217,14,2026-08-20T09:00:00Z
2026-04-05,email,48.04,10146,267,19,2026-08-20T09:00:00Z
2026-04-06,paid_search,509.97,6512,296,12,2026-08-20T09:00:00Z
2026-04-06,paid_social,366.49,12882,339,9,2026-08-20T09:00:00Z
2026-04-06,retargeting,192.29,8930,235,14,2026-08-20T09:00:00Z
2026-04-06,email,45.55,9614,253,20,2026-08-20T09:00:00Z
2026-04-07,paid_search,479.23,6138,279,12,2026-08-20T09:00:00Z
2026-04-07,paid_social,380.44,13376,352,9,2026-08-20T09:00:00Z
2026-04-07,retargeting,170.42,7904,208,13,2026-08-20T09:00:00Z
2026-04-07,email,47.88,10108,266,20,2026-08-20T09:00:00Z
2026-04-08,paid_search,460.33,5896,268,12,2026-08-20T09:00:00Z
2026-04-08,paid_social,384.73,13528,356,9,2026-08-20T09:00:00Z
2026-04-08,retargeting,188.09,8702,229,14,2026-08-20T09:00:00Z
2026-04-08,email,45.83,9690,255,20,2026-08-20T09:00:00Z
2026-04-09,paid_search,474.95,6072,276,12,2026-08-20T09:00:00Z
2026-04-09,paid_social,380.32,13376,352,9,2026-08-20T09:00:00Z
2026-04-09,retargeting,179.48,8322,219,13,2026-08-20T09:00:00Z
2026-04-09,email,47.89,10108,266,19,2026-08-20T09:00:00Z
2026-04-10,paid_search,492.79,6314,287,12,2026-08-20T09:00:00Z
2026-04-10,paid_social,389.34,13718,361,10,2026-08-20T09:00:00Z
2026-04-10,retargeting,164.23,7600,200,12,2026-08-20T09:00:00Z
2026-04-10,email,51.10,10792,284,21,2026-08-20T09:00:00Z
2026-04-11,paid_search,494.60,6336,288,12,2026-08-20T09:00:00Z
2026-04-11,paid_social,367.43,12920,340,9,2026-08-20T09:00:00Z
2026-04-11,retargeting,187.94,8702,229,14,2026-08-20T09:00:00Z
2026-04-11,email,50.52,10678,281,21,2026-08-20T09:00:00Z
2026-04-12,paid_search,464.00,5940,270,12,2026-08-20T09:00:00Z
2026-04-12,paid_social,390.44,13756,362,9,2026-08-20T09:00:00Z
2026-04-12,retargeting,165.76,7676,202,13,2026-08-20T09:00:00Z
2026-04-12,email,50.34,10640,280,21,2026-08-20T09:00:00Z
2026-04-13,paid_search,464.03,5940,270,12,2026-08-20T09:00:00Z
2026-04-13,paid_social,365.06,12844,338,9,2026-08-20T09:00:00Z
2026-04-13,retargeting,171.13,7942,209,12,2026-08-20T09:00:00Z
2026-04-13,email,51.44,10868,286,22,2026-08-20T09:00:00Z
2026-04-14,paid_search,518.56,6622,301,14,2026-08-20T09:00:00Z
2026-04-14,paid_social,433.70,15276,402,11,2026-08-20T09:00:00Z
2026-04-14,retargeting,216.27,10032,264,17,2026-08-20T09:00:00Z
2026-04-14,email,52.77,11134,293,24,2026-08-20T09:00:00Z
2026-04-15,paid_search,542.94,6952,316,15,2026-08-20T09:00:00Z
2026-04-15,paid_social,440.16,15504,408,12,2026-08-20T09:00:00Z
2026-04-15,retargeting,206.46,9576,252,18,2026-08-20T09:00:00Z
2026-04-15,email,49.13,10374,273,23,2026-08-20T09:00:00Z
2026-04-16,paid_search,551.54,7062,321,15,2026-08-20T09:00:00Z
2026-04-16,paid_social,423.74,14896,392,12,2026-08-20T09:00:00Z
2026-04-16,retargeting,183.62,8512,224,15,2026-08-20T09:00:00Z
2026-04-16,email,48.58,10260,270,22,2026-08-20T09:00:00Z
2026-04-17,paid_search,503.56,6446,293,12,2026-08-20T09:00:00Z
2026-04-17,paid_social,342.92,12084,318,8,2026-08-20T09:00:00Z
2026-04-17,retargeting,173.12,8018,211,12,2026-08-20T09:00:00Z
2026-04-17,email,46.18,9766,257,18,2026-08-20T09:00:00Z
2026-04-18,paid_search,497.67,6358,289,12,2026-08-20T09:00:00Z
2026-04-18,paid_social,345.95,12160,320,8,2026-08-20T09:00:00Z
2026-04-18,retargeting,179.29,8322,219,13,2026-08-20T09:00:00Z
2026-04-18,email,44.39,9386,247,18,2026-08-20T09:00:00Z
2026-04-19,paid_search,449.26,5742,261,11,2026-08-20T09:00:00Z
2026-04-19,paid_social,384.62,13528,356,9,2026-08-20T09:00:00Z
2026-04-19,retargeting,188.03,8702,229,13,2026-08-20T09:00:00Z
2026-04-19,email,46.40,9804,258,20,2026-08-20T09:00:00Z
2026-04-20,paid_search,478.07,6116,278,12,2026-08-20T09:00:00Z
2026-04-20,paid_social,371.74,13072,344,9,2026-08-20T09:00:00Z
2026-04-20,retargeting,175.09,8132,214,13,2026-08-20T09:00:00Z
2026-04-20,email,44.40,9386,247,18,2026-08-20T09:00:00Z
2026-04-21,paid_search,461.15,5896,268,11,2026-08-20T09:00:00Z
2026-04-21,paid_social,373.42,13148,346,9,2026-08-20T09:00:00Z
2026-04-21,retargeting,174.68,8094,213,13,2026-08-20T09:00:00Z
2026-04-21,email,46.69,9842,259,18,2026-08-20T09:00:00Z
2026-04-22,paid_search,481.12,6160,280,11,2026-08-20T09:00:00Z
2026-04-22,paid_social,350.42,12312,324,9,2026-08-20T09:00:00Z
2026-04-22,retargeting,179.79,8322,219,13,2026-08-20T09:00:00Z
2026-04-22,email,48.71,10298,271,20,2026-08-20T09:00:00Z
2026-04-23,paid_search,507.94,6490,295,13,2026-08-20T09:00:00Z
2026-04-23,paid_social,364.15,12806,337,9,2026-08-20T09:00:00Z
2026-04-23,retargeting,177.48,8208,216,13,2026-08-20T09:00:00Z
2026-04-23,email,48.86,10298,271,20,2026-08-20T09:00:00Z
2026-04-24,paid_search,485.25,6204,282,12,2026-08-20T09:00:00Z
2026-04-24,paid_social,373.99,13148,346,9,2026-08-20T09:00:00Z
2026-04-24,retargeting,172.28,7980,210,13,2026-08-20T09:00:00Z
2026-04-24,email,48.85,10298,271,20,2026-08-20T09:00:00Z
2026-04-25,paid_search,471.15,6028,274,12,2026-08-20T09:00:00Z
2026-04-25,paid_social,386.63,13604,358,9,2026-08-20T09:00:00Z
2026-04-25,retargeting,164.00,7600,200,13,2026-08-20T09:00:00Z
2026-04-25,email,46.58,9842,259,18,2026-08-20T09:00:00Z
2026-04-26,paid_search,462.02,5918,269,11,2026-08-20T09:00:00Z
2026-04-26,paid_social,386.18,13604,358,10,2026-08-20T09:00:00Z
2026-04-26,retargeting,172.89,8018,211,12,2026-08-20T09:00:00Z
2026-04-26,email,47.30,9994,263,19,2026-08-20T09:00:00Z
2026-04-27,paid_search,493.92,6314,287,13,2026-08-20T09:00:00Z
2026-04-27,paid_social,353.84,12464,328,8,2026-08-20T09:00:00Z
2026-04-27,retargeting,184.92,8588,226,13,2026-08-20T09:00:00Z
2026-04-27,email,49.16,10374,273,21,2026-08-20T09:00:00Z
2026-04-28,paid_search,452.60,5786,263,12,2026-08-20T09:00:00Z
2026-04-28,paid_social,387.29,13642,359,10,2026-08-20T09:00:00Z
2026-04-28,retargeting,161.51,7486,197,12,2026-08-20T09:00:00Z
2026-04-28,email,43.60,9196,242,19,2026-08-20T09:00:00Z
2026-04-29,paid_search,494.95,6336,288,12,2026-08-20T09:00:00Z
2026-04-29,paid_social,367.34,12920,340,9,2026-08-20T09:00:00Z
2026-04-29,retargeting,185.00,8588,226,13,2026-08-20T09:00:00Z
2026-04-29,email,45.64,9652,254,18,2026-08-20T09:00:00Z
2026-04-30,paid_search,471.43,6028,274,12,2026-08-20T09:00:00Z
2026-04-30,paid_social,387.34,13642,359,10,2026-08-20T09:00:00Z
2026-04-30,retargeting,164.85,7638,201,12,2026-08-20T09:00:00Z
2026-04-30,email,44.91,9462,249,18,2026-08-20T09:00:00Z
2026-05-01,paid_search,476.88,6094,277,12,2026-08-20T09:00:00Z
2026-05-01,paid_social,380.23,13376,352,9,2026-08-20T09:00:00Z
2026-05-01,retargeting,174.96,8094,213,12,2026-08-20T09:00:00Z
2026-05-01,email,43.81,9234,243,19,2026-08-20T09:00:00Z
2026-05-02,paid_search,498.27,6380,290,12,2026-08-20T09:00:00Z
2026-05-02,paid_social,330.43,11628,306,8,2026-08-20T09:00:00Z
2026-05-02,retargeting,169.33,7828,206,13,2026-08-20T09:00:00Z
2026-05-02,email,46.87,9880,260,19,2026-08-20T09:00:00Z
2026-05-03,paid_search,466.80,5962,271,11,2026-08-20T09:00:00Z
2026-05-03,paid_social,348.30,12274,323,9,2026-08-20T09:00:00Z
2026-05-03,retargeting,179.56,8322,219,14,2026-08-20T09:00:00Z
2026-05-03,email,47.88,10108,266,19,2026-08-20T09:00:00Z
2026-05-04,paid_search,494.83,6336,288,12,2026-08-20T09:00:00Z
2026-05-04,paid_social,332.43,11704,308,8,2026-08-20T09:00:00Z
2026-05-04,retargeting,165.06,7638,201,12,2026-08-20T09:00:00Z
2026-05-04,email,46.54,9842,259,20,2026-08-20T09:00:00Z
2026-05-05,paid_search,507.53,6490,295,13,2026-08-20T09:00:00Z
2026-05-05,paid_social,360.68,12692,334,9,2026-08-20T09:00:00Z
2026-05-05,retargeting,178.28,8246,217,14,2026-08-20T09:00:00Z
2026-05-05,email,46.91,9918,261,20,2026-08-20T09:00:00Z
2026-05-06,paid_search,484.71,6204,282,12,2026-08-20T09:00:00Z
2026-05-06,paid_social,355.04,12502,329,9,2026-08-20T09:00:00Z
2026-05-06,retargeting,169.27,7828,206,12,2026-08-20T09:00:00Z
2026-05-06,email,42.43,8968,236,17,2026-08-20T09:00:00Z
2026-05-07,paid_search,481.28,6160,280,13,2026-08-20T09:00:00Z
2026-05-07,paid_social,342.31,12046,317,8,2026-08-20T09:00:00Z
2026-05-07,retargeting,181.18,8398,221,14,2026-08-20T09:00:00Z
2026-05-07,email,49.32,10412,274,19,2026-08-20T09:00:00Z
2026-05-08,paid_search,499.05,6380,290,13,2026-08-20T09:00:00Z
2026-05-08,paid_social,375.50,13224,348,9,2026-08-20T09:00:00Z
2026-05-08,retargeting,167.72,7790,205,12,2026-08-20T09:00:00Z
2026-05-08,email,42.95,9082,239,18,2026-08-20T09:00:00Z
2026-05-09,paid_search,487.57,6226,283,12,2026-08-20T09:00:00Z
2026-05-09,paid_social,345.17,12160,320,8,2026-08-20T09:00:00Z
2026-05-09,retargeting,167.10,7752,204,12,2026-08-20T09:00:00Z
2026-05-09,email,45.30,9576,252,19,2026-08-20T09:00:00Z
2026-05-10,paid_search,464.06,5940,270,12,2026-08-20T09:00:00Z
2026-05-10,paid_social,377.97,13300,350,9,2026-08-20T09:00:00Z
2026-05-10,retargeting,181.99,8436,222,14,2026-08-20T09:00:00Z
2026-05-10,email,45.46,9614,253,18,2026-08-20T09:00:00Z
2026-05-11,paid_search,476.07,6094,277,12,2026-08-20T09:00:00Z
2026-05-11,paid_social,374.74,13186,347,9,2026-08-20T09:00:00Z
2026-05-11,retargeting,164.53,7638,201,12,2026-08-20T09:00:00Z
2026-05-11,email,43.03,9082,239,18,2026-08-20T09:00:00Z
2026-05-12,paid_search,463.58,5940,270,12,2026-08-20T09:00:00Z
2026-05-12,paid_social,337.36,11856,312,8,2026-08-20T09:00:00Z
2026-05-12,retargeting,167.62,7752,204,12,2026-08-20T09:00:00Z
2026-05-12,email,45.04,9500,250,19,2026-08-20T09:00:00Z
2026-05-13,paid_search,470.18,6006,273,11,2026-08-20T09:00:00Z
2026-05-13,paid_social,349.68,12312,324,8,2026-08-20T09:00:00Z
2026-05-13,retargeting,172.37,7980,210,13,2026-08-20T09:00:00Z
2026-05-13,email,46.73,9880,260,20,2026-08-20T09:00:00Z
2026-05-14,paid_search,509.96,6512,296,15,2026-08-20T09:00:00Z
2026-05-14,paid_social,420.22,14782,389,12,2026-08-20T09:00:00Z
2026-05-14,retargeting,196.48,9120,240,16,2026-08-20T09:00:00Z
2026-05-14,email,49.84,10526,277,22,2026-08-20T09:00:00Z
2026-05-15,paid_search,524.57,6710,305,15,2026-08-20T09:00:00Z
2026-05-15,paid_social,404.18,14212,374,11,2026-08-20T09:00:00Z
2026-05-15,retargeting,180.83,8398,221,16,2026-08-20T09:00:00Z
2026-05-15,email,49.37,10412,274,23,2026-08-20T09:00:00Z
2026-05-16,paid_search,570.78,7304,332,16,2026-08-20T09:00:00Z
2026-05-16,paid_social,384.31,13528,356,10,2026-08-20T09:00:00Z
2026-05-16,retargeting,186.26,8626,227,16,2026-08-20T09:00:00Z
2026-05-16,email,49.24,10412,274,23,2026-08-20T09:00:00Z
2026-05-17,paid_search,435.61,5566,253,11,2026-08-20T09:00:00Z
2026-05-17,paid_social,354.02,12464,328,9,2026-08-20T09:00:00Z
2026-05-17,retargeting,173.06,8018,211,13,2026-08-20T09:00:00Z
2026-05-17,email,48.01,10146,267,20,2026-08-20T09:00:00Z
2026-05-18,paid_search,450.07,5764,262,12,2026-08-20T09:00:00Z
2026-05-18,paid_social,359.49,12654,333,9,2026-08-20T09:00:00Z
2026-05-18,retargeting,158.73,7372,194,12,2026-08-20T09:00:00Z
2026-05-18,email,47.50,10032,264,20,2026-08-20T09:00:00Z
2026-05-19,paid_search,441.54,5654,257,11,2026-08-20T09:00:00Z
2026-05-19,paid_social,374.39,13186,347,9,2026-08-20T09:00:00Z
2026-05-19,retargeting,154.81,7182,189,11,2026-08-20T09:00:00Z
2026-05-19,email,47.45,10032,264,19,2026-08-20T09:00:00Z
2026-05-20,paid_search,459.94,5874,267,12,2026-08-20T09:00:00Z
2026-05-20,paid_social,341.05,12008,316,8,2026-08-20T09:00:00Z
2026-05-20,retargeting,178.82,8284,218,13,2026-08-20T09:00:00Z
2026-05-20,email,44.64,9424,248,18,2026-08-20T09:00:00Z
2026-05-21,paid_search,477.10,6094,277,12,2026-08-20T09:00:00Z
2026-05-21,paid_social,350.37,12312,324,8,2026-08-20T09:00:00Z
2026-05-21,retargeting,157.19,7296,192,11,2026-08-20T09:00:00Z
2026-05-21,email,48.06,10146,267,19,2026-08-20T09:00:00Z
2026-05-22,paid_search,439.14,5610,255,11,2026-08-20T09:00:00Z
2026-05-22,paid_social,371.63,13072,344,9,2026-08-20T09:00:00Z
2026-05-22,retargeting,157.06,7296,192,11,2026-08-20T09:00:00Z
2026-05-22,email,42.48,8968,236,17,2026-08-20T09:00:00Z
2026-05-23,paid_search,453.75,5808,264,11,2026-08-20T09:00:00Z
2026-05-23,paid_social,340.88,12008,316,8,2026-08-20T09:00:00Z
2026-05-23,retargeting,180.74,8360,220,13,2026-08-20T09:00:00Z
2026-05-23,email,48.22,10184,268,19,2026-08-20T09:00:00Z
2026-05-24,paid_search,486.27,6226,283,12,2026-08-20T09:00:00Z
2026-05-24,paid_social,376.52,13262,349,10,2026-08-20T09:00:00Z
2026-05-24,retargeting,179.50,8322,219,14,2026-08-20T09:00:00Z
2026-05-24,email,43.01,9082,239,18,2026-08-20T09:00:00Z
2026-05-25,paid_search,473.47,6050,275,11,2026-08-20T09:00:00Z
2026-05-25,paid_social,347.19,12198,321,8,2026-08-20T09:00:00Z
2026-05-25,retargeting,177.01,8208,216,14,2026-08-20T09:00:00Z
2026-05-25,email,42.21,8930,235,18,2026-08-20T09:00:00Z
2026-05-26,paid_search,438.69,5610,255,11,2026-08-20T09:00:00Z
2026-05-26,paid_social,339.18,11932,314,8,2026-08-20T09:00:00Z
2026-05-26,retargeting,163.51,7562,199,13,2026-08-20T09:00:00Z
2026-05-26,email,45.72,9652,254,18,2026-08-20T09:00:00Z
2026-05-27,paid_search,500.79,6402,291,12,2026-08-20T09:00:00Z
2026-05-27,paid_social,329.37,11590,305,8,2026-08-20T09:00:00Z
2026-05-27,retargeting,170.24,7904,208,12,2026-08-20T09:00:00Z
2026-05-27,email,49.04,10336,272,20,2026-08-20T09:00:00Z
2026-05-28,paid_search,465.21,5940,270,11,2026-08-20T09:00:00Z
2026-05-28,paid_social,344.18,12122,319,9,2026-08-20T09:00:00Z
2026-05-28,retargeting,167.71,7790,205,12,2026-08-20T09:00:00Z
2026-05-28,email,44.75,9462,249,19,2026-08-20T09:00:00Z
2026-05-29,paid_search,448.43,5742,261,12,2026-08-20T09:00:00Z
2026-05-29,paid_social,335.30,11780,310,8,2026-08-20T09:00:00Z
2026-05-29,retargeting,174.54,8094,213,13,2026-08-20T09:00:00Z
2026-05-29,email,42.26,8930,235,18,2026-08-20T09:00:00Z
2026-05-30,paid_search,495.39,6336,288,12,2026-08-20T09:00:00Z
2026-05-30,paid_social,332.38,11704,308,8,2026-08-20T09:00:00Z
2026-05-30,retargeting,161.19,7486,197,12,2026-08-20T09:00:00Z
2026-05-30,email,44.00,9272,244,18,2026-08-20T09:00:00Z
2026-05-31,paid_search,500.42,6402,291,13,2026-08-20T09:00:00Z
2026-05-31,paid_social,325.67,11476,302,8,2026-08-20T09:00:00Z
2026-05-31,retargeting,165.81,7676,202,12,2026-08-20T09:00:00Z
2026-05-31,email,47.19,9956,262,20,2026-08-20T09:00:00Z
2026-06-01,paid_search,488.25,6248,284,12,2026-08-20T09:00:00Z
2026-06-01,paid_social,326.57,11476,302,8,2026-08-20T09:00:00Z
2026-06-01,retargeting,167.16,7752,204,12,2026-08-20T09:00:00Z
2026-06-01,email,47.80,10108,266,20,2026-08-20T09:00:00Z
2026-06-02,paid_search,457.30,5852,266,11,2026-08-20T09:00:00Z
2026-06-02,paid_social,336.89,11856,312,8,2026-08-20T09:00:00Z
2026-06-02,retargeting,175.13,8132,214,13,2026-08-20T09:00:00Z
2026-06-02,email,46.27,9766,257,19,2026-08-20T09:00:00Z
2026-06-03,paid_search,491.50,6292,286,12,2026-08-20T09:00:00Z
2026-06-03,paid_social,372.39,13110,345,9,2026-08-20T09:00:00Z
2026-06-03,retargeting,163.05,7562,199,12,2026-08-20T09:00:00Z
2026-06-03,email,43.89,9272,244,19,2026-08-20T09:00:00Z
2026-06-04,paid_search,499.12,6380,290,13,2026-08-20T09:00:00Z
2026-06-04,paid_social,336.60,11856,312,8,2026-08-20T09:00:00Z
2026-06-04,retargeting,164.63,7638,201,12,2026-08-20T09:00:00Z
2026-06-04,email,47.44,10032,264,20,2026-08-20T09:00:00Z
2026-06-05,paid_search,448.70,5742,261,11,2026-08-20T09:00:00Z
2026-06-05,paid_social,368.11,12958,341,9,2026-08-20T09:00:00Z
2026-06-05,retargeting,164.80,7638,201,13,2026-08-20T09:00:00Z
2026-06-05,email,48.18,10184,268,20,2026-08-20T09:00:00Z
2026-06-06,paid_search,474.65,6072,276,12,2026-08-20T09:00:00Z
2026-06-06,paid_social,331.98,11666,307,8,2026-08-20T09:00:00Z
2026-06-06,retargeting,180.57,8360,220,13,2026-08-20T09:00:00Z
2026-06-06,email,43.92,9272,244,18,2026-08-20T09:00:00Z
2026-06-07,paid_search,483.05,6182,281,12,2026-08-20T09:00:00Z
2026-06-07,paid_social,345.08,12160,320,8,2026-08-20T09:00:00Z
2026-06-07,retargeting,169.89,7866,207,13,2026-08-20T09:00:00Z
2026-06-07,email,43.58,9196,242,17,2026-08-20T09:00:00Z
2026-06-08,paid_search,447.26,5720,260,11,2026-08-20T09:00:00Z
2026-06-08,paid_social,346.03,12160,320,8,2026-08-20T09:00:00Z
2026-06-08,retargeting,165.77,7676,202,13,2026-08-20T09:00:00Z
2026-06-08,email,47.62,10070,265,20,2026-08-20T09:00:00Z
2026-06-09,paid_search,460.65,5896,268,11,2026-08-20T09:00:00Z
2026-06-09,paid_social,348.05,12236,322,9,2026-08-20T09:00:00Z
2026-06-09,retargeting,161.71,7486,197,12,2026-08-20T09:00:00Z
2026-06-09,email,46.00,9728,256,20,2026-08-20T09:00:00Z
2026-06-10,paid_search,456.10,5830,265,11,2026-08-20T09:00:00Z
2026-06-10,paid_social,352.40,12388,326,9,2026-08-20T09:00:00Z
2026-06-10,retargeting,174.15,8056,212,13,2026-08-20T09:00:00Z
2026-06-10,email,48.55,10260,270,21,2026-08-20T09:00:00Z
2026-06-11,paid_search,448.57,5742,261,12,2026-08-20T09:00:00Z
2026-06-11,paid_social,380.09,13376,352,10,2026-08-20T09:00:00Z
2026-06-11,retargeting,178.26,8246,217,13,2026-08-20T09:00:00Z
2026-06-11,email,45.10,9538,251,19,2026-08-20T09:00:00Z
2026-06-12,paid_search,481.25,6160,280,13,2026-08-20T09:00:00Z
2026-06-12,paid_social,337.18,11856,312,8,2026-08-20T09:00:00Z
2026-06-12,retargeting,183.23,8474,223,13,2026-08-20T09:00:00Z
2026-06-12,email,46.25,9766,257,18,2026-08-20T09:00:00Z
2026-06-13,paid_search,505.47,6468,294,12,2026-08-20T09:00:00Z
2026-06-13,paid_social,360.87,12692,334,9,2026-08-20T09:00:00Z
2026-06-13,retargeting,181.67,8436,222,13,2026-08-20T09:00:00Z
2026-06-13,email,46.43,9804,258,18,2026-08-20T09:00:00Z
2026-06-14,paid_search,520.74,6666,303,14,2026-08-20T09:00:00Z
2026-06-14,paid_social,401.78,14136,372,10,2026-08-20T09:00:00Z
2026-06-14,retargeting,198.03,9158,241,16,2026-08-20T09:00:00Z
2026-06-14,email,52.00,10982,289,24,2026-08-20T09:00:00Z
2026-06-15,paid_search,571.94,7326,333,16,2026-08-20T09:00:00Z
2026-06-15,paid_social,414.66,14592,384,11,2026-08-20T09:00:00Z
2026-06-15,retargeting,201.17,9310,245,17,2026-08-20T09:00:00Z
2026-06-15,email,52.27,11020,290,23,2026-08-20T09:00:00Z
2026-06-16,paid_search,498.24,6380,290,14,2026-08-20T09:00:00Z
2026-06-16,paid_social,408.56,14364,378,11,2026-08-20T09:00:00Z
2026-06-16,retargeting,208.68,9652,254,16,2026-08-20T09:00:00Z
2026-06-16,email,50.12,10564,278,23,2026-08-20T09:00:00Z
2026-06-17,paid_search,437.92,5610,255,10,2026-08-20T09:00:00Z
2026-06-17,paid_social,363.86,12806,337,8,2026-08-20T09:00:00Z
2026-06-17,retargeting,160.95,7448,196,12,2026-08-20T09:00:00Z
2026-06-17,email,42.80,9044,238,18,2026-08-20T09:00:00Z
2026-06-18,paid_search,446.90,5720,260,11,2026-08-20T09:00:00Z
