scenario_id,scenario_label,forecast_date,horizon_day,target,baseline_model,scenario_method,forecast,lower_bound,upper_bound,delta_vs_base_usd,planned_marketing_spend_usd,planned_affiliate_revenue_usd,planned_stockout_rate,planned_event,fulfillment_capacity_multiplier
capacity_relief,Capacity relief,2026-08-21,1,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9121.0,8855.59,9386.42,0.0,1312.44,1777.08,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-21,1,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8593.53,7461.34,9725.72,175.82,1312.44,1777.08,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-22,2,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8950.59,8684.66,9216.52,0.0,1227.40,1638.16,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-22,2,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6820.95,5686.56,7955.34,709.88,1227.40,1638.16,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-23,3,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8355.64,8089.19,8622.08,0.0,1253.76,1866.79,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-23,3,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5589.8,4453.22,6726.38,921.95,1253.76,1866.79,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-24,4,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7717.56,7450.6,7984.52,0.0,1274.78,1746.26,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-24,4,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,11897.25,10758.47,13036.03,0.0,1274.78,1746.26,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-25,5,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8205.91,7938.44,8473.38,0.0,1330.29,1716.95,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-25,5,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7615.8,6474.84,8756.76,196.7,1330.29,1716.95,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-26,6,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8479.73,8211.74,8747.71,0.0,1317.71,1738.24,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-26,6,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7866.13,6722.99,9009.27,204.53,1317.71,1738.24,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-27,7,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8685.05,8416.56,8953.54,0.0,1283.03,1889.19,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-27,7,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8150.82,7005.5,9296.14,178.08,1283.03,1889.19,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-28,8,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9228.13,8959.12,9497.13,0.0,1336.80,1750.14,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-28,8,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8567.29,7419.79,9714.79,220.28,1336.80,1750.14,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-29,9,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9216.05,8946.54,9485.56,0.0,1282.47,1674.50,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-29,9,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6895.63,5745.96,8045.3,773.47,1282.47,1674.50,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-30,10,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8518.29,8248.27,8788.31,0.0,1315.31,1773.24,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-30,10,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5636.81,4484.98,6788.64,960.5,1315.31,1773.24,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-31,11,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7949.77,7679.24,8220.3,0.0,1298.41,1853.31,0.0180,none,1.25
capacity_relief,Capacity relief,2026-08-31,11,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12027.92,10873.93,13181.91,0.0,1298.41,1853.31,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-01,12,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8352.83,8081.8,8623.86,0.0,1311.68,1876.30,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-01,12,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8599.72,7443.57,9755.87,0.0,1311.68,1876.30,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-02,13,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8478.26,8206.72,8749.8,0.0,1284.42,1790.93,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-02,13,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7953.92,6795.61,9112.23,174.78,1284.42,1790.93,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-03,14,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8557.76,8285.72,8829.8,0.0,1298.05,1647.28,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-03,14,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8116.39,6955.93,9276.84,147.12,1298.05,1647.28,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-04,15,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9337.81,9065.27,9610.35,0.0,1291.35,1960.72,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-04,15,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8690.18,7527.59,9852.78,215.88,1291.35,1960.72,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-05,16,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9476.49,9203.45,9749.54,0.0,1314.53,1783.22,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-05,16,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6969.06,5804.32,8133.8,835.81,1314.53,1783.22,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-06,17,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8835.06,8561.51,9108.61,0.0,1339.28,1968.49,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-06,17,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5722.35,4555.47,6889.23,1037.57,1339.28,1968.49,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-07,18,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8050.15,7776.1,8324.19,0.0,1309.05,1865.93,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-07,18,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12049.69,10880.67,13218.71,0.0,1309.05,1865.93,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-08,19,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8654.69,8380.14,8929.24,0.0,1323.28,2097.71,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-08,19,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9360.76,8189.61,10531.91,0.0,1323.28,2097.71,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-09,20,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8805.86,8530.81,9080.9,0.0,1343.78,1879.05,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-09,20,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8348.8,7175.52,9522.06,152.36,1343.78,1879.05,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-10,21,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8911.15,8635.61,9186.7,0.0,1349.86,1788.07,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-10,21,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8332.21,7156.81,9507.61,192.98,1349.86,1788.07,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-11,22,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9475.27,9199.23,9751.31,0.0,1314.31,1971.59,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-11,22,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9160.11,7982.6,10337.62,105.05,1314.31,1971.59,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-12,23,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9874.53,9598.0,10151.07,0.0,1364.50,1977.53,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-12,23,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7076.89,5897.26,8256.52,932.55,1364.50,1977.53,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-13,24,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9995.09,9718.06,10272.12,0.0,1571.60,2146.86,0.0360,none,1.25
capacity_relief,Capacity relief,2026-09-13,24,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6018.71,4836.97,7200.45,1325.46,1571.60,2146.86,0.0360,none,1.25
capacity_relief,Capacity relief,2026-09-14,25,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9612.05,9334.52,9889.57,0.0,1579.39,2278.22,0.0360,monthly_promotion,1.25
capacity_relief,Capacity relief,2026-09-14,25,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12071.46,10887.61,13255.31,0.0,1579.39,2278.22,0.0360,monthly_promotion,1.25
capacity_relief,Capacity relief,2026-09-15,26,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9651.79,9373.77,9929.81,0.0,1518.56,2168.57,0.0360,monthly_promotion,1.25
capacity_relief,Capacity relief,2026-09-15,26,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12074.57,10888.62,13260.52,0.0,1518.56,2168.57,0.0360,monthly_promotion,1.25
capacity_relief,Capacity relief,2026-09-16,27,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9189.34,8910.83,9467.85,0.0,1405.51,1958.36,0.0180,monthly_promotion,1.25
capacity_relief,Capacity relief,2026-09-16,27,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9161.27,7973.22,10349.32,9.36,1405.51,1958.36,0.0180,monthly_promotion,1.25
capacity_relief,Capacity relief,2026-09-17,28,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9277.56,8998.55,9556.56,0.0,1426.82,1859.64,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-17,28,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8857.75,7667.6,10047.9,139.93,1426.82,1859.64,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-18,29,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9605.8,9326.31,9885.29,0.0,1364.41,1885.68,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-18,29,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9136.58,7944.34,10328.83,156.4,1364.41,1885.68,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-19,30,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10051.02,9771.04,10331.0,0.0,1383.09,2046.15,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-19,30,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7129.32,5934.99,8323.65,973.9,1383.09,2046.15,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-20,31,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8964.57,8684.1,9245.04,0.0,1351.06,1954.82,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-20,31,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5767.43,4571.02,6963.84,1065.71,1351.06,1954.82,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-21,32,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8638.73,8357.77,8919.69,0.0,1386.81,2113.83,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-21,32,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12093.24,10894.75,13291.73,0.0,1386.81,2113.83,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-22,33,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9054.92,8773.47,9336.36,0.0,1422.30,2076.69,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-22,33,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9971.55,8770.98,11172.12,0.0,1422.30,2076.69,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-23,34,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9034.29,8752.35,9316.22,0.0,1394.34,1840.86,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-23,34,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8405.88,7203.23,9608.53,209.47,1394.34,1840.86,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-24,35,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9375.86,9093.44,9658.28,0.0,1380.11,2067.25,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-24,35,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8959.03,7754.31,10163.75,138.94,1380.11,2067.25,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-25,36,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9956.04,9673.14,10238.94,0.0,1429.53,1982.78,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-25,36,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9558.78,8352.0,10765.56,132.42,1429.53,1982.78,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-26,37,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10370.68,10087.29,10654.06,0.0,1521.16,1866.34,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-26,37,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7217.55,6008.7,8426.4,1051.04,1521.16,1866.34,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-27,38,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9055.4,8771.53,9339.27,0.0,1384.63,1885.99,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-27,38,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5796.49,4585.57,7007.4,1086.3,1384.63,1885.99,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-28,39,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8694.94,8410.59,8979.29,0.0,1454.33,1894.94,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-28,39,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12115.01,10902.05,13327.97,0.0,1454.33,1894.94,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-29,40,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9368.79,9083.96,9653.62,0.0,1454.01,2249.54,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-29,40,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,11309.68,10094.66,12524.7,0.0,1454.01,2249.54,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-30,41,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9492.55,9207.23,9777.86,0.0,1475.11,2001.13,0.0180,none,1.25
capacity_relief,Capacity relief,2026-09-30,41,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8849.86,7632.79,10066.93,214.23,1475.11,2001.13,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-01,42,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9513.41,9227.62,9799.2,0.0,1417.93,2035.09,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-01,42,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8899.26,7680.15,10118.37,204.72,1417.93,2035.09,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-02,43,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9980.3,9694.03,10266.57,0.0,1434.38,1942.78,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-02,43,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9553.02,8331.86,10774.18,142.43,1434.38,1942.78,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-03,44,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10353.57,10066.82,10640.32,0.0,1422.02,2132.82,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-03,44,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7221.59,5998.39,8444.79,1043.99,1422.02,2132.82,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-04,45,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9371.6,9084.37,9658.82,0.0,1451.57,1945.33,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-04,45,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5881.89,4656.66,7107.12,1163.24,1451.57,1945.33,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-05,46,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9036.31,8748.61,9324.01,0.0,1479.28,2122.39,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-05,46,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12136.78,10909.52,13364.04,0.0,1479.28,2122.39,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-06,47,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9255.39,8967.21,9543.57,0.0,1496.03,1941.94,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-06,47,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12139.89,10910.6,13369.18,0.0,1496.03,1941.94,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-07,48,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9947.14,9658.48,10235.79,0.0,1540.76,2211.95,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-07,48,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9184.34,7953.02,10415.66,254.26,1540.76,2211.95,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-08,49,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9927.89,9638.76,10217.01,0.0,1495.23,2165.14,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-08,49,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9272.98,8039.64,10506.32,218.3,1495.23,2165.14,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-09,50,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10198.19,9908.59,10487.79,0.0,1478.96,1976.65,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-09,50,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9860.17,8624.81,11095.53,112.67,1478.96,1976.65,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-10,51,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10288.47,9998.4,10578.55,0.0,1443.57,1947.09,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-10,51,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7213.63,5976.26,8451.01,1024.94,1443.57,1947.09,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-11,52,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9856.93,9566.38,10147.47,0.0,1508.87,2218.87,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-11,52,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6009.57,4770.18,7248.96,1282.45,1508.87,2218.87,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-12,53,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8832.85,8541.83,9123.87,0.0,1490.32,1827.70,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-12,53,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12158.55,10917.15,13399.95,0.0,1490.32,1827.70,0.0180,none,1.25
capacity_relief,Capacity relief,2026-10-13,54,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10505.97,10214.48,10797.45,0.0,1703.90,2310.78,0.0360,none,1.25
